,Unnamed: 0,from_id,id,text,miss,city,age,country,sex
15,106.0,64451114.0,7574769.0,"Учёные из Австралии доказали что лошадиный транспорт ещё экологичнее . Проблему с выделением метана,со2 и тепла лошадью в будущем могут решить с помощью электрификации конной тяги за счёт множества гаджетов ,которые будут устанавливаться на лошадь и перерабатывать вредные ее выделения. Уже сейчас учёные борятся за первенство разработать фонарики на лошадь ,для возможности использования конной тяги в городе и на федеральных дорогах.",из Австралии,Пермь,30,Россия,2
16,80.0,449594698.0,7576222.0,Привет! Кто хочет помочь прекрасным ребятам из Казахстана попасть в ВУЗ в Питере? Если не трудно можете отправить цифру 23 на номер +79037672472,из Казахстана,Рудный,None,Казахстан,2
17,163.0,150830572.0,7572522.0,"[id350545141|Kirill], из жопы. Из России.",Из России,Norei'aranda,24,Папуа — Новая Гвинея,2
18,63.0,220658030.0,7571312.0,"DOPECLV'DBISHE два три четыре пять
Хау Ду ю Фил, парни из уфы",из уфы,None,None,Россия,2
19,96.0,73431950.0,7572094.0,"Что-же с этим городом не так?  То убийства, то изнасилования, то наркота.. Все чаще и чаще Уфа фигурирует в сводках уголовных новостей.. 
И все бы ничего, но я из Уфы...",из Уфы,Уфа,None,Россия,2
20,22.0,3274205.0,7570536.0,Из регионов всё в Москву из Москвы всё в Крым и Чечню,из Москвы,Москва,None,Россия,2
21,156.0,407510326.0,7572063.0,"[id58339646|Андрей], авшорная зона )) Мне из Москвы скоро деньги перечислят, а тебе шиш, вот ты и бесишься.",из Москвы,None,None,Россия,2
22,166.0,407510326.0,7572304.0,"[id58339646|Андрей], тада шо с тобой порешаем? А давай Крым тада братушкам отдадим, земляки не обидятся. А не, падажжи, тогда мне деньги из Москвы не заплатят. Давай потом как-нибудь.",из Москвы,None,None,Россия,2
23,167.0,58339646.0,7572333.0,"[id407510326|Ядвиго], Не из москвы, а из вашингтона, круче же.",из москвы,Волгоград,None,Россия,2
24,211.0,51336258.0,7570418.0,"На бабле все держится? Ты на бабле ездить будешь или летать? Может есть его или лечиться им? Бабло это резанная бумага, эквивалент труда. Кому принадлежит труд- тот и может им распоряжаться, кому принадлежит пиздеж и пустые угрозы (как у пончика из Кореи)- тому не принадлежит ничего и над ним можно только насмехаться.",из Кореи),Жуковский,26,Россия,2
25,214.0,90616561.0,7570460.0,"[id347503946|Derfare], что ты говоришь такое, дружище? ты эксперт что ли? 
представь, что раньше, когда не было денег, люди так и делали - менялись одной вещью на другую. Потом появились деньги. Тебе правильно сказали, что деньги лишь инструмент. Ты можешь хоть 24/7 печатать бабки, но какой в этом толк?
Назови мне хоть один качественный товар из России, который был бы востребован обычным потребителем в мире. Не из военной индустрии. Хоть один.",из России,Москва,None,Россия,2
26,184.0,1354361.0,7567984.0,"""Они есть в поиске Google, если заходить на сайт из Норвегии или другой зарубежной страны""",из Норвегии,Санкт-Петербург,27,Россия,2
27,137.0,59407068.0,7574632.0,"Тамара, что толку от его биографии, если работающие люди в России страдают, бедствуют от отсутствия нормальных рабочих мест с достойной зарплатой, а пенсионеры от низких пенсий.
Вы скорее всего из Москвы или Санкт Петербурга? Там люди гораздо лучше живут, чем в остальной России!",из Москвы,Великий Новгород,50,Россия,1
28,146.0,445103876.0,7576075.0,"Средняя заплата по Эстонии - более 1100 евро в месяц, когда в России - менее пятисот. Естественно, Эстония не дотягивает по уровню жизни до очень хорошо развитых стран, по типу Норвегии, Швеции и Швейцарии, но сравнивать с Россией её ещё смешнее. Из Эстонии уезжают в другие страны неквалифицированные рабочие, а все, кто двигает страну вперёд, остаются в ней, и по всем ведущим социальным отраслям идёт рост зарплат - к примеру, 7,6% за этот год. Так же, стоит напомнить, что у меня и прочих квалифицированных специалистов строго нормированный восьмичасовой рабочий день и пятидневная рабочая неделя - я, зарабатывая больше профессионального хирурга вашей страны, который корячится по шестнадцать часов в сутки, работаю в неделю меньше времени, чем ваши школьники учатся.
Дотации же от ЕС шли Бельгии, Румынии и прочим отстающим странам, а Эстония находится ближе к середине списка по благосостоянию в ЕС, и денежных выделений на неё практически не было.",Из Эстонии,Tartu (Тарту),None,Эстония,2
29,121.0,137146686.0,7566622.0,"РУСИЧ - БЕЙСЯ С СИОНИЗМОМ!!!

ЖИДАЧ - Лентач группа молодых продвинутых евреев умело промывающих мозги славянским гоям. Навальный ГУССКИЙ националист, считающий необходимым отдать Крым и границу с Донбасом укропам. Мальцев после побега из России побывавший в Израиле и призывающий убивать на улицах за георгиевскую ленту. РойзМАН - жидофашист. МАЦАаналисты с марша мобильной синагоги (Люблино).",из России,Авнюга,36,Россия,2
30,188.0,407084462.0,7567453.0,"[id177636461|Алим], то то ты из Москвы вещаещь,а не с овечьего пастбища.",из Москвы,Санкт-Петербург,37,Россия,2
31,331.0,14747928.0,7566909.0,"А помните был такой чувак Стросскан кажется из Франции. Он был директором международного валютного фонда и периодически заикался о том, почему собственно доллар является резервной валютой и чем он вообще обеспечен. Всвязи с чем ему пришлось покинуть свой пост и на территории какой страны ему это объявление было предъявлено - догадаться не сложно, если кто не знает. В чем обвиняли Ассанжа, запертого в посольстве кажется Эквадора в Англии, и на каком основании пытались экстрадировать в Швецию - напоминать тоже не надо. Сначала сексуальная тема делается неким табу, создается общественное мнение на ее счет, а потом ею можно шантажировать кого угодно, потому что что происходило между двумя людьми в постели знают только они и перед любыми обвинениями на этот счет человек абсолютно беззащитен.",из Франции,Москва,41,Россия,2
32,33.0,162673830.0,7654241.0,Ох уж эти бизнесмены из Ватикана. Так и пополняют бюджет своего маленького государства.,из Ватикана,None,None,Украина,2
33,164.0,3626963.0,7653428.0,"Жить в современной россии может только искренне ненавидящий себя человек. Если вы читаете это из России - мои вам соболезнования. Вы завели себе самого страшного врага на свете - самого себя.  Люди хоть чуть-чуть уважающие себя и хоть немного любящие своих детей уже много лет как свалили из Мордора.  В России остались жить только дураки - они не понимают что происходит со страной, лентяи - понимают, но им лень что-то делать и они ждут царя-Навального и воры, которые умеют грабить Россию быстрее, чем она их. Умные люди свалили еще до крымнаша, пока их недвига была в два раза дороже. и не пытайтесь спорить с этим, потому что нет ни одного аргумента в рамках логики, который бы доказывал, что жить плохо и бедно лучше, чем жить хорошо и богато.",из России,Paris,None,Франция,2
34,46.0,1956722.0,7652533.0,Я из Перми... «в округе» по версии Лентача - это 10 метров диаметр,из Перми,Пермь,34,Россия,2
35,63.0,13226998.0,7652570.0,Так двуглавый орёл из Перми?,из Перми,Котельники,21,Россия,2
36,69.0,24005466.0,7652603.0,Братишка.Я тебе гостинцев из Перми принес.,из Перми,Москва,None,Россия,2
37,8.0,9579771.0,7651391.0,"Я готов, где записаться? Лишь бы из России уехать.",из России,Кемерово,27,Россия,2
38,400.0,439547478.0,7654636.0,нам не хватает средств чтобы уехать из россии как нам уехать с земли т(,из россии,Тула,28,Россия,2
39,245.0,79288090.0,7651258.0,"[id198565575|Максим], саакашвили все делает по американской указке) кто ему сказал из америки это мутить неизвестно, вероятно их старые элиты. молодые не хотят войны и воевать, ну единицы. А вот старые оч даже,",из америки,Москва,None,Россия,2
40,358.0,19648327.0,7652394.0,"[id417885527|Василий], на какую смерть?))) они >20 лет жили и чёт не тужили. Какие политики и бизнесмены вкладываются в Россию, в условиях финансового кризиса?))) по данным ЦБ, за 1-ое полугодие отток капитала из России вырос на 70% (по сравнению с 2016). Товарооборот с Китаем у нас ~50 млрд.$; а товарооборот Китая с США ~700 млрд.$ какие основания есть у Китая для выбора себе такого друга как Россия?))))",из России,Москва,None,Россия,2
41,176.0,43560560.0,7648529.0,"[id386428912|Артем], Типичная жертва пророссийской пропаганды)) Я тебе открою страшнейшую тайну. Все с кем я говорил тут либо о россии ничего не знают или наоборот русских любят и уважают. Я сам думал когда валил что щас ко мне будут как к понаехавшему относиться. А в результате добро со всех сторон сыпалось. Как только приехал и снял квартиру - пошел в ближайший конвиниенс стор. Там была японка у кассы. По акценту и моему небольшому затупливанию поняла что я приезжий ис просила откуда. Я сказал что из россии и она радостно сказала мне что велком к нам. Мы там еще поговорили о разном и как я уходил она мне на дико ломанном русском сказала ""спасибо за покупку"". Но почему тут русских любят я узнал уже когда в торонто из калгари переехал. Как говорил и с лендлордом и с коллегами - о россии они не знают ровным счетом ничего. Как вы знаете про виргинские острова приблизительно. Но потом мне рассказали что в онтарио оооочень много российских инженеров и они все прошарены. Том мне рассказал про своего знакомого русского у которого в гараже там чуть ли не лаборатория. Тоесть канадцы общаются только с понаехавшими которые обычно образованны и культурны. И поэтому такое впечатление о нас создается, а вот о быдле жгущих флаги они не знают и не догадываются о их существовании.",из россии,Toronto,29,Канада,2
42,191.0,43560560.0,7648564.0,"[id8471761|Михаил], сорри что не в тему, но в доказание своих слов что умные в россии не нужны.. Вот посмотрите что по телеку гоняют у вас. Что гоняют в новостях. Про фашистов-хохлов, про загнившую ге йропку и прочее, про памятники сталину, ивану грозному, про великодуховность... но вот все сми молчали (это еще когда я в рахе был) про то что российские ребяза заняли первые места на олимпиаде по физике, все молчат когда какие нибудь умники из россии какие то призовые места занимают в разных дисциплинах или чтото изобретают. У меня тогда дико пригорало с этого. Можно вспомнить что в 2015 году вроде русский товарищ один изобрел солнечные панели которые выдают нормальную мощность на рассвете и закате. России эти патенты нафиг не нужны были. Им заинтересовались в индии вроде. Так чтоже произошло... тот заказал химикаты просто через почту для своего проекта, а эти химикаты незадолго до этого запретили. Так его изначально хотели за это закрыть но в результате дали условный срок. Естественно все контракты с индией сорвались. Ему сказали что типа ты сначала свои проблемы реши а потом уже будем работать. Ну так вот этот товарищ свой условный срок в рф отсидел и свинтил оттуда и я дико этому рад. Уверен там куда он свинтил он построит себе норм жизнь и чтонить полезное для человечества изобретет.",из россии,Toronto,29,Канада,2
43,318.0,456424202.0,7666762.0,"[id387544688|ロ], Кадыров говорил репортеру из Канады, что геев в Чечне нет. В Чечне есть геи, но смысл в том, что если про них узнают, и забираю и начинают пытать(если верить людям, которые испытали эти пвтки) потом их высылают из Чечни либо убивают(опять же, если судить по словам тех людей, которые больше не живут в Чечне)",из Канады,Краснодар,16,Россия,2
44,196.0,85948775.0,7647459.0,"[id63347184|Роман], ты считаешь ""сравнение сингапура и рф неуместно""?

хотя, вообще-то да.

годовой высокотехнологичный экспорт из сингапура 130 миллиардов долларов. из россии 9.6 миллиарда https://knoema.ru/atlas/Сингапур/Экспорт-высокотехнологичных-товаров, https://knoema.ru/atlas/Российская-Федерация/Экспорт-высокотехнологичных-товаров

ты прав, неуместно.",из россии,None,None,None,2
45,197.0,173188380.0,7647461.0,"[id270689783|Сергей], прикол в том что крым из россии никуда уходить не собирается и надает лещей всем кто будет на этом настаивать.",из россии,Севастополь,None,Россия,2
46,78.0,79288090.0,7645464.0,"О моралфаг британия то всех воров из россии понатащила к себе и защищает, то борис джонсон как то говорил что надо сотрудничать с путиным потому что британцы воевать не хотят с игил, а вот путин русню погонит в сирию дохнуть хз за что))",из россии,Москва,None,Россия,2
47,125.0,341584260.0,7645589.0,"[id425686616|Nullzie], фаршмак ты,я даже сомневаюсь что ты из Нидерландов,скорее всего ты рагуль киевский,или проплаченный фанат сисяна",из Нидерландов,Гродно,29,Беларусь,2
48,152.0,341584260.0,7645652.0,"[id425686616|Nullzie], если ты из России,то ты сам себя дерьмом поливаешь,взгляни на свои комментарии,значит и ты такой,кем ты называешь всех жителей.
Следовательно,ты или недоразвитый,или слабоумный,раз поливаешь себя говном",из России,Гродно,29,Беларусь,2
49,154.0,175301500.0,7645667.0,"[id425686616|Nullzie], ну предположим ты из России как и говоришь......ну ок.....тебя же никто не держит....собери чумаданы и съебись....лол",из России,Владивосток,26,Россия,2
50,173.0,99594727.0,7646411.0,"Они совсем дурачки? Майнерам тогда выгоднее уезжать в страну с дешевой Эл. Энергией, где не будет налога. Совсем уже поехала крыша у них. А потом спрашивают: почему из России все бегут?. Да бомжи в Европе живут лучше наших пенсионеров.",из России,None,None,None,2
51,16.0,325599119.0,7644076.0,">В Витебске священника из России приговорили к 5,5 годам колонии усиленного режима за сутенерство
Даже знаю как он выглядит.",из России,Budapest,None,Венгрия,2
52,40.0,20051306.0,7644232.0,"""В Витебске священника из России приговорили к 5,5 годам колонии усиленного режима за сутенерство"" 

ЕЕЕЕЕЕЕЕ ДУХОВНАСТЬ",из России,None,None,None,2
53,235.0,427334606.0,7644410.0,"[id11324848|Dmitry], представьте себе. С оф.сайта взято только что:
""Телевизионная сеть RT — это три круглосуточных информационных телеканала, вещающих из Москвы более чем в 100 странах мира на английском, арабском и испанском языках, телеканалы RT America и RT UK, выходящие в эфир из собственных студий в Вашингтоне и Лондоне...""

RT рассчитан не внешнего зрителя, не на внутреннего.",из Москвы,Москва,None,Россия,2
54,147.0,17642135.0,7640819.0,Из Екатеринбурга артист там бывал один.шоу мыльных пузырей,Из Екатеринбурга,Москва,31,Россия,1
55,171.0,3626963.0,7640123.0,"Жить в современной россии может только искренне ненавидящий себя человек. Если вы читаете это из России - мои вам соболезнования. Вы завели себе самого страшного врага на свете - самого себя.  Люди хоть чуть-чуть уважающие себя и хоть немного любящие своих детей уже много лет как свалили из Мордора.  В России остались жить только дураки - они не понимают что происходит со страной, лентяи - понимают, но им лень что-то делать и они ждут царя-Навального и воры, которые умеют грабить Россию быстрее, чем она их. Умные люди свалили еще до крымнаша, пока их недвига была в два раза дороже. и не пытайтесь спорить с этим, потому что нет ни одного аргумента в рамках логики, который бы доказывал, что жить плохо и бедно лучше, чем жить хорошо и богато.",из России,Paris,None,Франция,2
56,434.0,319527045.0,7744392.0,"Парнокопытные небратья явно сопереживают своим кумирам из игил)))  так что вкс рф отымела не только тапочников... Утерли рожу и их хозяевам. Пендосам и израилю, а так же шлюховатым прокладкам из украины",из украины,Магадан,42,Россия,2
57,470.0,319527045.0,7744484.0,"[id1494450|Павел], что ты за дебил, хорошо что ты не из России...",из России,Магадан,42,Россия,2
58,498.0,442494580.0,7744575.0,"Dark, в чем преданность жен ваххабитов?Они после смерти мужа передаются другому.Это по их обычаю и вере.Не по исламу,а по проклятому ваххабизму.Эти женщины как шалавы переходят из рук в руки.Для Кавказа это позор.Может для азиатов норма.Не знаю.У горянок не приняты такие отношения.Женщины ваххабитки с Кавказа наш позор.Реальный случай приведу.Мои хорошие знакомые.Состоятельная,образованная семья.Отец банкир,мать медик.Жили в Грозном.При Дудаеве боевики выкрали старшего сына и требовали выкуп.Так делалось часто из-за денег.Они выкупили сына ,бросили все и уехали и живут уже долго в Москве.Казалось бы ужас позади.Лет восемь назад их младший сын,умный,в в /о,со знанием английского,выросший практически в Москве попал под влияние ваххабитов через интернет живя в Москве.Заявил родителям, что возвращается в Чечню.Они еще не знали почему и что с ним.Тут он женится на девушке с крайне религиозными взглядами неожиданно и против воли родителей.Дальше еще хуже.Эта сучка оказывается из семьи с ваххабитскими взглядами.Ее муж,чеченский москвич вовлекается ее и ее уже отсидевшим братом в ячейку.Потом брата и мужа посадили.Сейчас москвич сидит.Родители бьются в истерике.Его молодая жена родила сына и через года три выходит замуж за другого.Сына не отдает родителям мужа.,бросила своим родителям.Продолжвет свое дело наверное по обработке следующего дурака.Причем эта крайне чистая религиозная на словах особа,будучи снохой и живя в шикарной квартире,купленной родителями мужа не пускала их на порог квартиры,когда те приезжали навестить их из Москвы.Вела себя неподобающим образом.Это нечеченская ментальность.Это какие-то твари.История реальная .Могу привести фамилии.Я бы посадила эту сучку на пожизненное.Ее муж и брат отмазали,все ее дела вдогонку к своим взяли на себя.Вот эти верные,чистые жены ваххабитов.",из Москвы,None,None,None,1
59,650.0,4010702.0,7745457.0,"Проситав всю статью понимаю что она сама виновата во всех своих бедах и не кто ее не  куда не тянул нужно было еще при выезде из России  настоять на том что бы вернуться домой.
А так сама дура виновата.",из России,Санкт-Петербург,39,Россия,2
60,660.0,335241093.0,7745523.0,"[id265612176|Сергей], шикарное обстоятельство: муж фанатик.
То, что женщина не может его послать и уехать в другой город от него исключительно ее вина. 
Не выезжаешь из России и не даешь согласие на вывоз детей. Ночью садишься в автобус и уезжаешь подальше
Профит
Но нет. Надо поехать в ИГ и винить всех, кроме себя. Бомбили террористов. Ах какие плохие",из России,Москва,22,Россия,2
61,1015.0,106184037.0,7751250.0,"[id429177876|Валдемар], Так ты не по адресу сулишь шалава, я из России😉🖕🏻",из России,Port-Vila,None,Вануату,2
62,3.0,444435062.0,7743295.0,"Обычные новости из России: что-то украли, что-то сломалось, что-то опять пошло не так...",из России,Варшава,78,Россия,2
63,8.0,233613335.0,7741452.0,в команде ахмат появились два легионера. из черногории.,из черногории,None,None,"Бонайре, Синт-Эстатиус и Саба",2
64,66.0,55619332.0,7740843.0,"[id12317449|Михаил], Беларуси. И я сюда из России переехала пару месяцев назад, так что знаю прекрасно, что в рашке происходит",из России,Минск,22,Беларусь,1
65,5.0,3702545.0,7739554.0,"> Контрабандисты отправляли финнам беспилотники с сигаретами из России

Потому что финны скучают по родной беломорочке",из России,None,None,None,2
66,23.0,340409955.0,7739628.0,"• В Гаагском трибунале подсудимый объявил об обязательном изучение татарского языка в школах; 
• В Крыму отправляли финнам беспилотники с сигаретами из России 
• Контрабандисты приняли закон о списании с местных жителей украинских кредитов;",из России,Новосибирск,None,Россия,2
67,25.0,358447.0,7739631.0,"""Контрабандисты отправляли финнам беспилотники с сигаретами из России""
Горжусь Россией! Наши сигареты самые лучшие!!!11",из России,Москва,30,Россия,2
68,49.0,114211697.0,7739996.0,"• В Гаагском трибунале подсудимый объявил, что отправил финнам беспилотники с сигаретами из России;
• В Подмосковье школьник напал на контрабандиста с ножом; 
• В Крыму приняли яд после списания с местных жителей украинских кредитов;
• Контрабандисты отменили обязательное изучение татарского языка в школах;",из России,Мурманск,None,Россия,2
69,103.0,8254713.0,7742757.0,"[id44132516|Алихан], и да простите, а какой же он землёй считается? Получая дотации из России?",из России,Казань,31,Россия,1
70,249.0,55294420.0,7741160.0,"Уно, дос, трес, о вы из Испании",из Испании,Москва,None,Россия,2
71,60.0,444195508.0,7738270.0,"[id41309430|Степан], у меня дочь школьница подрабатывает , рисует логотипы в том числе .Есть заказчики из Питера. Берет дешевле . Гораздо дешевле.",из Питера,None,54,None,1
72,216.0,96684032.0,7743208.0,"[id390829937|Vladislav], ну я могу объяснить свою позицию, почему я вообще не имею желания ехать в Россию, кроме встречи с родственниками и друзьями. Качество товаров в разы лучше, при одинаковых, либо меньших ценах, пример, моя первая машина в 20 лет была Ford Mustang с ценой 2000$, думаю ты понимаешь, что пол месячной зп = muscle car (пускай 2002 г.в.) но все же, полиция абсолютно другая, я здесь перестал себя чувствовать некомфортно при встрече с полицейским. Качество дорог шикарное, не везде, но на юге точно, на самолете летал один раз в штат вашингтон и то потому что было лень так далеко ехать, все соседние штаты на машине объездил. Люди другие, большинство за исключением местных гопников, приветливы, доброжелательны, всегда помогут. Это лишь малая часть, общался с парнем из Ирландии, такой же крутой чувак, не думаю, что англия чем то отличается от США",из Ирландии,None,None,None,2
73,102.0,135220577.0,7736549.0,"Люблю царя, а вы пятая колонна. Вам пора уехать из России. И хаять ихнего царя!",из России,Москва,None,Россия,2
74,65.0,100063864.0,7735403.0,"[id408798795|Дмитрий], нет, у Гослинга из россии 1 вич!",из россии,Москва,28,Россия,2
75,21.0,247739344.0,7734543.0,"Пикчеры из Японии 
@ 
Забабахали 

( всвязи с последними событиями )",из Японии,Москва,None,Россия,2
76,194.0,159431955.0,7734769.0,случайно не в одно и тоже время были запуски ракет из России и КНДР?,из России,Москва,None,Россия,2
77,448.0,427334606.0,7733156.0,"[id425263379|Farid], зачем человек в 2014 пишет, что он с украины, а сейчас уже пишет, что из Москвы. При том Москву ненавидит якобы, т.к там ""одни черные"".",из Москвы,Москва,None,Россия,2
78,688.0,229697524.0,7733870.0,"[id422163842|Юлия], тебе нужно что бы это доказали ученые из России? Как геолокация влияет на изучение животных?",из России,None,None,None,1
79,941.0,424388356.0,7734639.0,"[id419193948|Maria], я не из России) удобнее на другом языке",из России,None,None,None,2
80,169.0,4700849.0,7728956.0,"[id155717188|Тарас], Ну да, а Союз 2.1 на базе королевской семеры - он новый, ага=) И сколько он на ГПО сможет закинуть с Восточного, если с Куру(экватор) он 3 тонны всего кидает? Я к тому веду, что никакого импортозамещения не состоялось, по сути. Основная коммерция продолжит летать из Казахстана, а мы продолжим платить за аренду)",из Казахстана,Нижний Новгород,None,Россия,2
81,222.0,70414730.0,7549739.0,">Вместо ""мой фюрер"" приветствие Гитлера в игре изменили на ""мой канцлер"".

Это не игру зацензуировали, это вы последние политические новости из Германии пропустили 😏",из Германии,Москва,None,Россия,2
82,229.0,186431440.0,7549763.0,Сможете вы узнать Гитлера если он *зачеркнуто* сбежит из Германии *зачеркнуто* сбежит в немецкую версию вольфенштейн 2?,из Германии,Брест,None,Беларусь,2
83,487.0,28747237.0,7555100.0,С каждой новостью из России я все больше понимаю что это всё. потраченно,из России,Красноярск,None,Россия,2
84,5.0,192079777.0,7546693.0,Усыпили потому что был из России? ),из России,Москва,None,Россия,2
85,4.0,28659098.0,7543710.0,Ветерком из России надуло скорее всего,из России,None,24,None,2
86,23.0,118974247.0,7543757.0,Дожили! Теперь осталось только из Австралии плохую новость получить.,из Австралии,Москва,24,Россия,2
87,28.0,147094101.0,7543773.0,"какой процент расеян хотел бы побыть этими ""бездомными"" из Канады? интересный вопрос 🤔",из Канады,Москва,None,Россия,2
88,24.0,31911219.0,7543259.0,"Всех, кто за рулем – с праздником! С Днем Автомобилиста! Наилучшие пожелания из Беларуси! https://youtu.be/hWaG3MmoJuY",из Беларуси,Воложин,53,Беларусь,2
89,58.0,453651269.0,7542567.0,Ставлю на кожного ублюдка из России,из России,Новосибирск,19,Россия,2
90,13.0,7374321.0,7540906.0,"Фамилия не правильна, это Крис Корнев, из России",из России,Тверь,None,Россия,2
