,Unnamed: 0,from_id,id,text,miss,city,age,country,sex
15,121.0,283836654.0,1619924.0,"Я думала,что выиграет эту премию Нина из Грузии.Не могу сказать,что у Трайнчье худший костбм ,что там не так.Костюм как костюм. У Армении,Латвии,Исландии нормальные наряды.",из Грузии,Брянск,None,Россия,1
16,181.0,156352607.0,1619993.0,У Нины из Грузии шикарный костюм👍😍,из Грузии,Кострома,14,Россия,1
17,202.0,38118687.0,1620015.0,чем наряд из грузии т неугодил?,из грузии,Рязань,27,Россия,1
18,281.0,138287541.0,1620107.0,"Нет. Кого подвел именно костюм, так это певицу из Исландии!",из Исландии,None,None,Россия,2
19,597.0,61005333.0,1620775.0,"[id125744112|Арина], а теперь вспомни платье участницы из Исландии в 2010 году, вот это действительно правильно подобранное платье, которое не давало лишних килограммов. И теперь смотрим на Сербию в 2015 году, она и так ""шарик"", а платье ей добавило, и без того большое количество килограммов.",из Исландии,Пенза,None,Россия,2
20,667.0,219797047.0,1620996.0,А вообще как вам платье певицы из норвегии?? по моему какая то отвратительная неведомая хрень... вот у кого самый безвкусный наряд был в этом году,из норвегии,None,None,None,2
21,698.0,177694303.0,1621103.0,ну уж нет. самый бездарный костюм был у девушки из сербии.,из сербии,Баку,39,Азербайджан,2
22,764.0,194584126.0,1621561.0,"[id192743274|Ярослав], обломись я даже не помню кто там из Финляндии был, тебе до моего вкуса очень далеко. Эта шлю** в костюме несравнится с британской соул-дивой Адель👑
А вот твой вкус 💩
С моими предпочтениями тебе несравнится никогда и шопингом тоже... 😂 Модник... 😂",из Финляндии,London,19,Великобритания,2
23,825.0,219797047.0,1621633.0,"[id46749265|Иван], а кто врет? если она тебе нравится, это не значит что она теперь всем вокруг должна нравиться. Я смотрел евровидение, я видел выступления грузинской участницы, я смотрел ее выступление в отборе - я сделал вывод, с чего вдруг он ошибочный? Если я говорю, что мне понравилось выступление гагариной, что мне понравилось выступление эдурне, эльхаиды дани, аминаты и даже дуэта из сан марино и молдавского гарного хлопца (до сих пор их песни слушаю, чего греха таить) - то это тоже мой вывод! И я тоже не считаю его ошибочным",из сан марино,None,None,None,2
24,203.0,245988410.0,1620375.0,Песня участников из Литвы This Time !,из Литвы,Киреевск,16,Россия,1
25,235.0,192743274.0,1620508.0,"[id88623631|Юлия], Да, крутая песня. Мне тоже нравится😊 
Похожа на песню Молли из Великобритании на Евровидении 2014.",из Великобритании,None,None,None,2
26,112.0,139425575.0,1619263.0,"На самом деле победил Лоик, ибо о нем весь мир говорит, а не о каком-то Мопсе из Швеции",из Швеции,Калининград,25,Россия,2
27,34.0,234742407.0,1618910.0,"[id251908125|Андрей], я хоть не из России ,но Русская . Ни разу за Испанию не болела и за Россию тоже ,ну не нравятся мне их репертуары . Очень обрадовалась когда Полина поехала ,но выступила она по мне (мое личное мнение ) не очень..да и песня так себе ..всегда получается так ,что болею и поддерживаю другие страны . В этот раз Италия и Эстония",из России,Los Gigantes,32,Испания,1
28,56.0,242645009.0,1618748.0,Всем привет из Минска!!,из Минска,Минск,21,Беларусь,2
29,99.0,142486199.0,1618842.0,Сабина Мустаеву отправить надо из России,из России,Санкт-Петербург,None,Россия,2
30,101.0,41778838.0,1618849.0,"[id142486199|Шерзод], нельзя Сабину!Она не из России!",из России,Бийск,None,Россия,1
31,102.0,41778838.0,1618853.0,"[id295777958|Джамиль], из Узбекистана",из Узбекистана,Бийск,None,Россия,1
32,121.0,228252979.0,1617604.0,Школьник из Азербайджана пытается выпендриться...,из Азербайджана,None,None,Россия,2
33,137.0,132012891.0,1617623.0,"[id133104576|Илья], ужас и срач
и всё из за лалки из Азербайджана",из Азербайджана,Набережные Челны,None,Россия,2
34,281.0,147337316.0,1616095.0,"[id227855032|Вика], Нина Сублатти из Грузии",из Грузии,None,None,None,2
35,331.0,28523591.0,1616205.0,"https://www.youtube.com/watch?v=nlcIKh6sBtc Ничего не имею против исполнителя из Бельгии, но вот и песня которая похожа на его исполнение или на оборот =)",из Бельгии,None,None,None,2
36,761.0,236610913.0,1617020.0,"[id289559606|Жозефина], пора тяжелую артиллерию в виде бобра из Латвии пускать",из Латвии,Кострома,18,Россия,2
37,201.0,226767289.0,1615093.0,"В том году была прикольная песня у Teo из белорусии, но он вылетел за топ 10 :(",из белорусии,None,None,None,2
38,481.0,142900915.0,1615467.0,"[id220674326|Людмила], ну я из Беларуси, номер хороший, но на 1-ое место никак, тут политика понимаешь ли. Если бы Украина голосовала бы еще... НО её нету, поэтому не прошли.",из Беларуси,None,None,None,2
39,625.0,184553275.0,1616461.0,"[id285919753|Миша], Не гей он. Интервью посмотри, а ещё я тебе дам почитать. Вот ссылочка, почитай пожалуйста. Монс Зелмерлев из Швеции: 10 фактов о победителе «Евровидения-2015»
www.ctv.by/mons-zelmerlev-iz-shvecii-10-faktov-o-pobe..",из Швеции,Санкт-Петербург,None,Россия,1
40,640.0,159080229.0,1616555.0,"[id285919753|Миша], Хм, складывается такое ощущение, что некоторые просто хотят, чтобы он был геем. Но скажите мне, вот тупо просто причину того, что уже не в первый раз , за эти дни кто-то выкладывает кучу этих фото ""доказательств"". И просто скажите ну если он высказывается что он против гомосексуализма, то зачем ему выступать на ГЕЙ встречах? Он бы не высказывался против ,а прямо был за.
Да и скажу честно, вот вы докажите народу что он гей, ок? Что же с этого? Как будто на Евровидении да и вообще на эстраде не было такого раньше? 
Кончиту Вурст хотя бы взять, уж после неё ничего нет ненормального.
В этом же самом году Литовцы с их подтанцовкой.
Или в 2012 артистка из Финляндии поцеловала девушку на сцене 
Что тут такого? Зачем по сто раз на дню все выкладывать?",из Финляндии,Москва,None,Россия,2
41,219.0,243543986.0,1612829.0,"[id299012355|Denis], и что? В России на конкурсах тоже из Украины участвуют",из Украины,None,None,None,1
42,232.0,88050467.0,1612891.0,"[id280475132|Ирина], результаты смс-голосования телезрителей из Литвы были опубликованы сразу же после финала.",из Литвы,None,None,Казахстан,2
43,567.0,179018254.0,1613412.0,"[id135884939|Алёна], для фанатов Лоика, такие высказывания норм. Я слушал его песню еще до евровидения, и не думал что вскоре он покорит сердца многих девочек из России",из России,New York City,18,США,2
44,1544.0,19946764.0,1614650.0,"[id119240943|Анна], из Австрии в Австрию...",из Австрии,Мурманск,None,Россия,1
45,30.0,295100227.0,1612047.0,"[id290502289|Ольга], может Вам врут? (я не из России)",из России,None,None,None,1
46,53.0,290502289.0,1612076.0,"[id10938729|Анжелика], а с чего вы взяли что я из Украины и скажите мне кто это бежит в Россию?",из Украины,None,None,None,1
47,73.0,295100227.0,1612105.0,"[id290502289|Ольга], ага, еще из Украины девушек легкого поведения большее количество",из Украины,None,None,None,1
48,75.0,295100227.0,1612108.0,"[id290502289|Ольга], бред полный, и я из Беларуси",из Беларуси,None,None,None,1
49,181.0,212030419.0,1613729.0,"[id212488830|Ника], Я вообще-то из России если чё.И русская!Италия не плагиатор",из России,Ульяновск,26,Россия,1
50,159.0,144904545.0,1611171.0,Эсть ли тут кто - то из Эстонии? Пишите в лс !,из Эстонии,None,None,Украина,2
51,37.0,31590171.0,2135677.0,"[id378152091|Камиль], я думаю всем пофиг на 1 место, главное людей развлечь а как голосовать будут ""судьи"" с разных стран за нас, это им решать. Лазарев занял 1-ое место по голосованию людей, если бы правила небыли изменены то мы бы проводили Евровидение у нас. Но выиграла ваша няша из Украины. Да и тем более 3-е место это хороший результат если не считать 2 место у Австралийцев.",из Украины,Москва,20,Россия,2
52,39.0,31590171.0,2135683.0,"[id319256667|Евгений], Конечно заслуживаем, лично мне понравился певец из Сан-Марино жалко что он не прошёл в финал.",из Сан-Марино,Москва,20,Россия,2
53,96.0,3610717.0,2136086.0,Сакис Рувас из Греции?)))),из Греции,Зеленоград,24,Россия,2
54,264.0,84663354.0,2135513.0,"[id339485902|Фюдечка], ты реально готова хлопать, понимая что от рук власти этой страны погибли твои близкие, родственники, друзья или просто знакомые? В таких ситуациях забываются моральные принципы, стоит это признать. И мне очень жаль талантливых представителей России, а также обычных зрителей из России, которые из-за действий своей власти, могут почувствовать себя как-то неловко.",из России,London,None,Великобритания,2
55,109.0,193390393.0,2134510.0,а кто из россии едет?,из россии,None,16,Россия,1
56,346.0,58917468.0,2134768.0,"Ребята, посудите сами. Половина бюджета на подготовку, а то и более ушла в карманы чиновникам. Никто ничего не делает. Территория возле м.Левобережная в ужасном состоянии. Коммунальные службы не работают так, как им полагается. В слогане нет ничего оригинального. НСК не выбрали, ну и фиг с ним. Отдали бы другому городу проведение, Днепру или Львову.

И да, если я украинец и из Киева, это не значит, что у меня должно рвать пукан от того, что Евровидение в Украине это прелесть, и что там нет ни дольки политики, и что оно обязательно должно быть в столице.",из Киева,Киев,20,Украина,2
57,354.0,178684679.0,2134776.0,"[id170608927|Андрей], да, возможно и ошиблась, просто из-за этого 2015. Но я сама не из России. И уже не раз вижу, как после победы в 2016, украинцы начинают ""ставить на место"" русских.",из России,Seoul,19,Южная Корея,1
58,201.0,205973085.0,2134215.0,"Ожидал что выиграет Эмма(к примеру Оливия из Великобритании),ну как всегда выигрывает не тот человек за которого болеешь(",из Великобритании,Bordeaux,None,Франция,2
59,81.0,79969253.0,2131351.0,А кто из России?,из России,Тотьма,18,Россия,1
60,101.0,272446827.0,2130442.0,"[id397348482|Argen], ща через пару дней Панайотов приедет из Таиланда и как раз объявят...)",из Таиланда,Киев,31,Украина,2
61,37.0,256896546.0,2129878.0,"Тут много кого нет, например Полины нет, Аминаты из Латвии, Эмили Де Форест-Only Teardrops",из Латвии,Copenhagen,None,Дания,2
62,83.0,57772891.0,2130272.0,"[id317564739|Аня], тогда я повторюсь. Пусть это видео 2014го года, но туда включили певицу из 2016 года. Из Македонии. Что уже делает это видео обновлённым. Соответственно Джамалу, из того же 2016 года почему-то не включили.",Из Македонии,None,None,None,2
63,90.0,93738487.0,2129591.0,"Я из России и я согласна с выбором Нави. Песня засела в голове. Весь день напеваю. Тем более, что смысл песни очень понятен.    Очень запоминается.",из России,Волгоград,None,Россия,1
64,120.0,219401067.0,2129676.0,"[id310996567|Darya], Вы из Беларуси я вас понимаю , но это мимо финала 100%",из Беларуси,Москва,20,Россия,2
65,126.0,96011667.0,2129698.0,"[id272446827|Юрий], да и вообще если вспомнить самый шлак, так далеко не нужно ходить. Ярый пример - Лолиты из Грузии. Даже 12 от Британии получили",из Грузии,Жлобин,22,Беларусь,2
66,274.0,319083180.0,2131641.0,"[id148024424|Виктория], сегодня видела как парень во время отбора болеет за Нави(сам он из Чили)...У него чуть ли не слезы,он подпевает....Я из России,просто заинтересовалась и посмотрела",из России,Москва,None,Россия,1
67,299.0,10889550.0,2225924.0,Первая реакция на ребят из беларуси после прослушивания песенки! красавцы!,из беларуси,None,26,Россия,2
68,38.0,269631646.0,2134291.0,А кто из России поедет?,из России,Набережные Челны,None,Россия,1
69,208.0,348266478.0,2129386.0,"Молодцы! Очень рада,что Беларусь выбрала песню на родном! Жаль,что многие под западный шаблон стараются подстроиться,а ведь именно такие песни уникальны.
удачи вам! с любовью из Грузии!",из Грузии,Тбилиси,None,Грузия,1
70,344.0,113910558.0,2195439.0,"Когда в моей стране выбирали эту песню, что бы отправить на Евровидение, никто не думал про евровидение, понравится она иностранцам или нет. Выбирали обычные люди, у которых эта пеянс вызвала эмоции🌱🌱🌱, вызвала гордость за свою страну, люди вспомнили свои корни, и это лучше всякого первого места, а те кто из Беларуси не понял ничего и думают только о Евровидении, мне их жаль, пустые в душе значит. Для Беларуси эта песня во-первых как мотивация к лучшему, в первый раз просто выбрали что хотели, а не для рейтингов",из Беларуси,Гомель,None,Беларусь,1
71,116.0,97830015.0,2129664.0,Из Украины а Грузию,Из Украины,Томск,None,Россия,2
72,125.0,359739006.0,2129692.0,"Песня говно редкостное, скучное, песни с посылом никогда норм не оценивались, вспомните Саню Вучич из Сербии, и то песня у неё была ШИК, а это будит сидеть в пф, на последнем месте мб, максимум предпоследнее",из Сербии,Москва,None,Россия,2
73,42.0,171235249.0,2124788.0,"Да, уже объявлена участница из Сан-Марино",из Сан-Марино,Махачкала,17,Россия,2
74,181.0,18253735.0,2125128.0,"Болею за Лорин (в мелодиафестевалине, позже на евро)!
Из России с большой надеждой на Наргиз.
А за Украину обидно - очень надеялся Хардов услышать и увидеть! 😢",Из России,Казань,None,Россия,2
75,27.0,37289890.0,2124405.0,"[id84633928|Юлия], эту группу читают и другие страны, так что полегче, не стоит обижать! Россия мне всегда нравилась, но вот Болгария, занявшее 4ое место в прошлом году, не ужас и не потому, что я из Болгарии.",из Болгарии,None,None,Болгария,1
76,9.0,387751738.0,2123815.0,"[id87391884|Александр], какую ""нашу"", дeбил? я из россии",из россии,Санкт-Петербург,33,Россия,1
77,10.0,163967397.0,2123467.0,"[id387751738|Елена], которые просто приехали из России и туда",из России,Кишинев,None,Молдова,2
78,45.0,370929169.0,2123623.0,Похожа на Самру из Азербайджана,из Азербайджана,None,None,None,2
79,55.0,47738209.0,2123753.0,"[id37020477|Марина], а я вот не хочу от Армении видеть или слышать парня или мужчину, они вечно все запарывают. А вот на певиц из Армении и посмотреть всегда есть на что и голос отличный и на сцене и за пределами ведут себя уверенно. Не знаю чем это вызвано, но парни певцы из Армении никак себя не проявили. Только Арам mp3 не плохо относительно себя показал, но на сцене обос....ся со страху. Так что я голосую двумя руками, только за девушек певиц из Армении!!!!",из Армении,None,31,Россия,1
80,39.0,37404299.0,2121683.0,"[id317564739|Аня], а вы из Китая?",из Китая,Каменск-Уральский,None,Россия,2
81,45.0,317564739.0,2121733.0,"[id37404299|Родион], а от куда вы узнали, что я из Китая?",из Китая,Санкт-Петербург,None,Россия,1
82,29.0,217233887.0,1608106.0,"Я считаю,что Девушку из Грузии неодоценили  она была фаворитом!
Ее голос нереальный, спецэффекты были яркие Туман был изюминкой в ее номере. 
Сама песня шикарная она даже не волновалась пела уверенно такая, вся дерзкая 😈 
Объясните почему  11 место?!",из Грузии,None,None,None,2
83,76.0,266840511.0,1608295.0,"[id262993496|Кирилл], В лбом случаи,традиции Евровидения не станут менять из-за какого-о мальчика из России,который неожиданно решил восстановить справедливость.Бесполезно.",из России,None,None,None,1
84,178.0,190938535.0,1608686.0,"[id18769479|Дмитрий], ахах. а с чего вы, стадо решили, что я - из Украины? Лучшая защита-нападение? Не думаю.",из Украины,None,None,None,2
85,519.0,257749524.0,1610356.0,"Как же смешно читать ""для меня всё равно победитель Гагарина"", ну так с таким же успехом для вас может быть победителем и группа из Финляндии. 😆 Победитель тут один, и это швед!",из Финляндии,Минск,None,Беларусь,2
86,563.0,257749524.0,1610447.0,"[id80832034|Ксения], так и вас там не было! О чём тогда речь вообще? Насчёт Италии. На конкурсе не особо признают такую музыку. И во время отбора в Швеции, уже тогда международное жюри (на отборе в Швеции голосовали жюри из Эстонии, Армении, Австрии, Великобритании и других стран). Уже тогда у себя на отборе Монс почти единогласно был первым у жюри. Жюри оценило, харизму, интересный номер и зажигательную песню. В своё время жюри на первое место поставили и Эмели Де Форест, а например Злату Огневич с сильнейшей голосиной только на 6е место.",из Эстонии,Минск,None,Беларусь,2
87,634.0,35822039.0,1610567.0,"[id257749524|Марк], зачем тогда ты мне говоришь кто чью песню поёт? Накрутили или нет - опять наполняешь сообщение пустотрёпством, выдели четкую позицию: ты смирился, признал победу шведа, хотя тебе нравилась другая исполнительница. Всё. Зачем вообще дискутировать, если ты упёрто стоишь на своей позиции и не хочешь понимать то, о чём я говорю? Я направляю справедливость на голосование народа, а не жюри, а у народа победитель - Италия (он даже не мой фаворит на конкурсе). А для меня победитель - Полина Гагарина. Знаешь, это как говорит жена мужу ""для меня всё-равно ты герой"", если он, например, вступился за нее - а ему лицо набили. По факту он победил? Нет, а для тех, кому является фаворитом - победитель. И опять же, 2 место тоже не плохо, а я диалог в этой теме начал с другого. Нет рандома, нет честного выбора жюри, о чём говорят не россияне, как я тебе уже говорил, а многие иностранцы, причём кто-то еще и выделяет заранее, мол: ""Я из Швеции, и я безумно рад что победила моя страна, но я всё-равно знаю, что по честному победить должна была или Россия или Италия"", это как визуально построенный пример, человек там писал что-то такое, дословно я уже не смогу пересказать. И это я тебе написал для того, чтобы в твоих чертогах разума не было мысли, что я какой-то там ""взорванный ватник"", который плюётся в сторону тех, кто дал победу Швеции. 
Да пожалуйста - без жюри победила бы Италия. И это было бы честно, сердцем ;)",из Швеции,Kyōto,24,Япония,2
88,696.0,144836336.0,1610720.0,"В Сан-Марино голосования не было, а жюри дало России лишь 18-ое место; зрители из Литвы дали нам третье место, а жюри занизили... до двадцатого! В грузинском голосовании Полина заняла второе место, а многоуважаемое жюри оценило аж на 16-ое. 
И как это можно воспринять? По-вашему, разговоры о политике здесь неуместны?",из Литвы,Санкт-Петербург,None,Россия,1
89,732.0,144904545.0,1611172.0,Эсть ли тут кто - то из Эстонии? Пишите в лс !,из Эстонии,None,None,Украина,2
90,77.0,65439771.0,1607056.0,"Google перевод. Нина из Грузии наркоманка.

Евровидения из Грузии Нина Sublatti арестован по обвинению наркотиков в 6:00 вечера (GMT)
Австрийская полиция арестовала грузинская участница Евровидения Нина Sublatti, который должен был выполнить для сегодняшней финальной битве из-за хранение кокаина.

Как сообщают австрийские чиновники поведение Нины Sublatti был подозрительным, когда она пыталась кричать на инвалида, который хотел получить ее автограф.
Полиции пришлось испытать ее на наркотики, которые оказались положительными на кокаин и дополнительно они нашли одну унцию кокаина в сумочке.
Эдвард Goldman (отключено):. ""Я все еще в шоке после того, что случилось со мной, я любил грузинскую конкурсанта очень в течение всего проекта и старался изо всех сил, чтобы получить ее автограф К сожалению, она начала кричать на меня и попытался ударить меня. бутылка воды. """,из Грузии,Житомир,None,Украина,2
91,136.0,143462322.0,1607184.0,"[id135198164|Марина], Швед ""зажег"" зал, было интересно слушать. А певица из Испании жутко фальшивила (это я Вам как человек с абсолютным слухом говорю)",из Испании,Tallinn (Таллин),18,Эстония,2
92,224.0,234742407.0,1607430.0,"[id151616748|Влад], мой топ состоит из Эстонии и Италии. 7 место не справедливо досталось Эстонцам ,а песня Полины не понравилась . Про Швецию в обще молчу .кроме шоу ничего не зацепило у этого исполнителя. Песня никакая .в общем как всегда здравый смысл как то не преобладает у жюри )",из Эстонии,Los Gigantes,32,Испания,1
93,229.0,81226768.0,1607461.0,"С удовольствием бы поехала в Стокгольм, с условием, если конкурсант из России будет таким же достойным, как и Полина",из России,Новосибирск,None,Россия,1
94,271.0,178194695.0,1607686.0,"Ну что никто не смотрел пресс-конференцию шведа после финала? Там сплошные педики поздравляли его, что он теперь звезда среди педиков. А педик из Франции попросил научить его танцевальным па, а потом предложил пожениться. Швед ответил французскому педику, что в июне поженимся. А ведущая говорит: Ты же мне обещал сначала на мне жениться.",из Франции,Симферополь,None,Украина,2
95,456.0,178194695.0,1609747.0,"Ну что никто не смотрел пресс-конференцию шведа после финала? Там сплошные педики поздравляли его, что он теперь звезда среди педиков. А педик из Франции попросил научить его танцевальным па, а потом предложил пожениться. Швед ответил французскому педику, что в июне поженимся. А ведущая говорит: Ты же мне обещал сначала на мне жениться.",из Франции,Симферополь,None,Украина,2
96,507.0,153938760.0,1611638.0,"[id7835192|Маргарита], это было мое первое евровидение)) я познакомилась с тремя мальчиками из Бельгии )) мы плясали с ними : Рапапапа тунайт)) быть там это так круто)) там просто нереальная атмосфера)) это стоит любых денег)))",из Бельгии,Ставрополь,32,Россия,1
97,61.0,255662571.0,1605616.0,"Моя тройка,я без России потому что из России и по правилам так нельзя
1 Грузия
2Сербия
3 Бельгия
",из России,Самара,None,Россия,1
98,212.0,85492.0,1606431.0,"А мне Амината из Латвии очень понравилась! Сильная песня, сильный голос. Недооценили( 6 место((",из Латвии,Санкт-Петербург,None,Россия,1
99,217.0,253802034.0,1606460.0,"Почему всем вообще нравится Полина? Только потому что она из России?) Была бы от Албании какой-нибудь, так никто б и не запомнил, ни мордашку, ни песню 😀 патриоты собрались)",из России,Санкт-Петербург,24,Россия,1
100,235.0,81642230.0,1606646.0,"[id253802034|Эни], пф, что за бред? Она шикарно выступила и безумно талантлива. Мне также запомнились и другие конкурсанты и они не из России.",из России,Москва,None,Россия,2
101,238.0,115767430.0,1606671.0,"Букмекерская компания относила нас чуть ли не к 10, но Полина молодец, мы всё-равно вчера при голосовании были и на первом тоже, просто некоторые люди,которые обвиняют в плагиате, не понимают что за этим стоит сложная работа. По мне так Швеция не самая лучшая, и я это говорю потому что это моё мнение. Латвия ещё понравилась, потом парень из Италии не плохо пел согласитесь, но Швед вышел только лишь за счёт номера, всё.",из Италии,Москва,22,Россия,1
102,364.0,151629421.0,1607506.0,"[id106942487|Аня], я из России,  дура",из России,Москва,112,Россия,2
103,464.0,151644170.0,1608047.0,"[id213024293|Иван], двоих шлюх из России в прошлом году действительно надо в порно,а с Гагариной еще не так все плохо",из России,None,None,None,2
104,611.0,126690615.0,1612193.0,"Российскую участницу на Евровидение 2015 - Полину Гагарину, обвинили в плагиате её концертного номера, который ей ставили специалисты из Швеции. Победителем Евровидения 2015 стал участник из Швеции ....Совпадение? Не думаю!",из Швеции,Бердянск,None,Украина,2
105,165.0,20143751.0,1606441.0,"[id236054087|Brandon], мне тоже эти песни вспомнились 😊 
но ведь, Монс Сельмерлев из Швеции все равно молодец! ✌ 😎",из Швеции,Мурманск,25,Россия,1
106,37.0,87156493.0,1604582.0,"Голос шведа Полине и этой тройке из Италии даже в подметки не годиться. Жаль, что на ПЕСЕННОМ конкурсе выиграл человек можно сказать без голоса, но за то с крутыми эффектами в номере.",из Италии,None,21,Россия,1
107,218.0,135065656.0,1605091.0,"[id17847094|Любовь], вот именно, если трезво смотреть, то Полина лучшей была. Лучшее нее никого не было. И голос прекрасный, и песня отличная. Назовите хоть один номер, который был эффектнее номера Полины? Я не из России, если что, а то подумаете, что защищаю так Россию, потому что сама оттуда. Песня Полины - явный бест :( Очень жаль, что судят сейчас, увы, не за песню.",из России,Брест,None,Беларусь,1
108,268.0,49260724.0,1605424.0,"В этом году , вся тройка стремная, пиздец какой-то, девушка , которая поет под фанеру да и только , пидор и убогая песня исполнителей из Италии , ахуеть , лучшая тройка",из Италии,Бердск,None,Россия,2
109,281.0,209834465.0,1605565.0,"[id298923658|Крис], Не отрицаю. Зато у СМИ есть предположение что Швеция выграла не только из-за политики, хорошего голоса и песни артиста из Швеции но на выигрыш могла подействовать ставки БУКМЕЙКЕРОВ",из Швеции,Петропавловск-Камчатский,None,Россия,2
110,397.0,251471974.0,1607054.0,"[id93058776|Nastya], Нам Италия не понравилась... Мне к примеру очень понравился Бельгиец и из Латвии девушка)",из Латвии,Никель,24,Россия,1
111,451.0,76298939.0,1608546.0,"Больше всех понравилась Нина Сублатти из Грузии. Это именно та песня, которая будет крутится на всех радиостанциях Европы. Привет, Грузия",из Грузии,Ижевск,20,Россия,1
112,471.0,174601647.0,1609095.0,"Швеция с самого начала была  на первом месте по голосованию букмекеров 
Вот вам и результат
Хоть сама из Беларуси,но всей душой болела за Полину 
Честно говоря,Италия была тоже на высоте за все годы ее участия 
И песня красивая,и эти три мужских голоса гормонично звучали
",из Беларуси,Борисов,None,Беларусь,1
113,84.0,179663924.0,1604948.0,"В этом году Евро мне оооочень не понравилось потому, что 2015 ТУХЛЯТИНА, до 2015 народу больше было, голосовали зрители. 😥 😢 Выбрали какого-то Монса из Швеции. Есть страны которые не побеждали в ЕСК 😒",из Швеции,None,None,None,1
114,141.0,71792359.0,1606249.0,"[id35072567|Дамир], где жюри из Беларуси ставит лидера телезрителей по всему миру на 26 место? По моему явно ненормально",из Беларуси,Москва,31,Россия,2
115,163.0,31929944.0,1606853.0,"Зато Россию в этом году никто не может обвинить в том, что ""за своих голосуем"". Отдали 12 баллов Италии, 10 - Бельгии и 8 - Швеции. Политики ноль и всё честно! В отличии от некоторых... Мы всегда голосуем сердцем и не хрен свистеть каждый раз, когда мы отдаём высокие баллы близким странам, и они нам ставят 10-12. Значит, реально понравилось. В этом году зацепила Италия. В прошлом году Тео из Беларуси нам реально понравился, я до сих пор помню его выступление",из Беларуси,Санкт-Петербург,28,Россия,1
