,Unnamed: 0,from_id,id,text,miss,city,age,country,sex
15,207.0,68378279.0,2663536.0,Как вообще фильм о том что 300 тысяч обдирставшихся англичан бегут из Франции может быть хорошим?,из Франции,Новосибирск,21,Россия,2
16,214.0,307633443.0,2663546.0,"Фильм о том, что Английские солдаты бежали из Франции",из Франции,Воронеж,21,Россия,2
17,8.0,3327382.0,2656793.0,"[id253575852|Kir], ничего, что группа из Австрии? А на вокале грузин
И тогда уж это фишка Гоголь Борделло, а не каких то ""село и люди""",из Австрии,Тюмень,None,Россия,2
18,66.0,306409443.0,2800344.0,"Можете закидать меня камнями, но почему-то выглядит на 10 голов выше того, что обычно выходит под патронажем ""мистера вселенной"". Мне даже, черт возьми, зашла шутка про форму из Китая.",из Китая,Ростов-на-Дону,None,Россия,2
19,13.0,229577907.0,2800705.0,"Румынские мафиози. Фу, что так слабо? Надо было сделать так, что покрывает канал ТНТ из России, а точнее директор шоу ""Битва экстрасенсов""",из России,Пермь,None,Россия,2
20,52.0,378303809.0,2799005.0,"""Из Испании к нам присылают только быков и пидорасов. Рога у тебя есть, так что выбор невелик.""",Из Испании,Liberta,47,Антигуа и Барбуда,2
21,301.0,228668518.0,2799196.0,"Сегодня посмотрел этот фильм. Я очень люблю комиксы, да и против фильмов Марвел и DC очень даже не против, НО последнии 2 фильма, которые я посмотрел (чудо женщина и тор Рагнарок) это какое-то издевательство. Такое ощущение, что сценаристы из России...
Зачем фильму рейтинг 16+, если фильм с такими шутками рассчитан на людей 16-? Много болтовни, нелепые вставки и музыка в моментах, которые могли бы быть серьёзными. То у Тора невероятная сила в сражении с Халком, то он не может 3 бродяг завалить. Бог молний и грома боится электрошокера??? Ну ладно...
По мне над персонажами просто поиздевались...Тор не Тор, Халк не Халк...разочарование. 3 из 10. Даже от экшена тошнило",из России,Краснодар,None,Россия,2
22,26.0,101611214.0,2799147.0,"Подлые красные из ссср помогли еще более подлым красным из вьетнама, устроить террор. наепали американцев, кровожадные твари",из вьетнама,None,75,США,2
23,31.0,391767062.0,2799271.0,"[id101611214|Кассиус], не все настолько просто, а, как вы говорите, ""подлые красные из СССР"" немного помогали армии ХоШиМина со снабжением (и то, гораздо больше шло из Китая), да присылали летчиков-инструкторов для тренировки авиации Северного Вьетнама. Все остальное - домыслы Прокопенко-стайл и конспирология.",из Китая,None,22,None,2
24,26.0,3245513.0,2797762.0,"""В декабре 1990 Крикалёв начал подготовку к участию в девятой экспедиции на станцию «Мир». Союз ТМ-12 был запущен 18 мая 1991 года с командиром Анатолием Павловичем Арцебарским, бортинженером Крикалёвым и британской женщиной-космонавтом Хелен Шарман. Через неделю Шарман вернулась на Землю с предыдущим экипажем, а Крикалёв и Арцебарский остались на «Мире». За лето они осуществили шесть выходов в открытый космос, при этом провели многочисленные научные эксперименты, а также работы по обслуживанию станции.

По плану возвращение Крикалёва должно было произойти через пять месяцев, но в июле 1991 Крикалёв согласился остаться на станции «Мир» в качестве бортинженера с другим экипажем (который должен был прибыть в октябре), так как следующие два полёта были объединены в один. 2 октября 1991 место бортинженера в корабле «Союз ТМ-13» было занято Токтаром Аубакировым, космонавтом из Казахстана, который не был подготовлен к длительному полёту. Он и Франц Фибек, первый космонавт Австрии, вместе с Арцебарским 10 октября вернулись на Землю, а командир Александр Волков остался с Крикалёвым. После смены экипажа в октябре Волков и Крикалёв продолжили эксперименты на «Мире», совершили ещё один выход в открытый космос и вернулись на Землю 25 марта 1992 года. Этот полёт интересен тем, что космонавты улетали из СССР, а вернулись уже в Россию — во время их полёта Советский Союз прекратил существование. За этот полёт Крикалёв был удостоен звания Героя Российской Федерации (звезда Героя РФ № 1). Продолжительность полёта составила 311 сут. 20 ч 00 мин 34 с.

За два первых полёта Крикалёв провёл в космосе более года и трёх месяцев и совершил семь выходов в открытый космос.

В октябре 1992 руководство НАСА объявило о том, что на американском корабле многоразового использования полетит российский космонавт, имеющий опыт космических полётов. Крикалёв стал одним из двух кандидатов (второй - Владимир Титов), направленных Российским космическим агентством для тренировок вместе с экипажем STS-60. В апреле 1993 года Крикалёв был объявлен основным кандидатом."" 

Ждем знатной клюквы :)",из Казахстана,Москва,None,Россия,2
25,41.0,18657897.0,2797958.0,"В декабре 1990 Крикалёв начал подготовку к участию в девятой экспедиции на станцию «Мир». Союз ТМ-12 был запущен 18 мая 1991 года с командиром Анатолием Павловичем Арцебарским, бортинженером Крикалёвым и британской женщиной-космонавтом Хелен Шарман. Через неделю Шарман вернулась на Землю с предыдущим экипажем, а Крикалёв и Арцебарский остались на «Мире». За лето они осуществили шесть выходов в открытый космос, при этом провели многочисленные научные эксперименты, а также работы по обслуживанию станции. 
 
По плану возвращение Крикалёва должно было произойти через пять месяцев, но в июле 1991 Крикалёв согласился остаться на станции «Мир» в качестве бортинженера с другим экипажем (который должен был прибыть в октябре), так как следующие два полёта были объединены в один. 2 октября 1991 место бортинженера в корабле «Союз ТМ-13» было занято Токтаром Аубакировым, космонавтом из Казахстана, который не был подготовлен к длительному полёту. Он и Франц Фибек, первый космонавт Австрии, вместе с Арцебарским 10 октября вернулись на Землю, а командир Александр Волков остался с Крикалёвым. После смены экипажа в октябре Волков и Крикалёв продолжили эксперименты на «Мире», совершили ещё один выход в открытый космос и вернулись на Землю 25 марта 1992 года. Этот полёт интересен тем, что космонавты улетали из СССР, а вернулись уже в Россию — во время их полёта Советский Союз прекратил существование. За этот полёт Крикалёв был удостоен звания Героя Российской Федерации (звезда Героя РФ № 1). Продолжительность полёта составила 311 сут. 20 ч 00 мин 34 с.",из Казахстана,Омск,None,Россия,2
26,547.0,217992297.0,2797080.0,"Я надеюсь, этот очень очень очень очень очень долгий тизер к Чумному доктору будет как тизер к Терминатору 2. То есть то, что нам показали в этом тизере в фильме не будет. И это все приманка, а на самом дели тут все будет по другому.
И да, к сожалению я пока должен констатировать тот факт, что проблемы короткометражки, которая мне очень понравилась, они не учли. А я напомню: короткометражка была хоть и хорошей, но настолько пафосной, что показывала какое у создателей большое ЧСВ.
Я очень люблю Майора Грома, хотя мой первый выпуск был за номером 4 (первый цикл). И после этого длинного тизера, я боюсь, что полноценный фильм будет не то, что хуже короткометражки. Я боюсь, что полноценный фильм будет хуже комикса. И особенно боюсь, что полноценный фильм будет настоящим попсовым говно. Что вы Bubble творите, мать вашу?!
И да, тизер мне не понравился. Вините бабу с таксистом (Он что из ИНДИИ???) и хреновый сюжет тизера в стили Гарри Поттера.",из ИНДИИ,Москва,25,Россия,2
27,104.0,230585171.0,2795150.0,"Нет слов как ждала эту песню на концерте, как же этого было мало. Черт побери, пришлось ехать из Казахстана и на ВС и теперь на POTF. Спустя 3 года, ха-ха-ха, всю ночь молча в душе отходила после долгожданного знакомства с группой, Я доехала, рад и написала, отпускает - теперь мне легче.",из Казахстана,Петропавловск,None,Казахстан,1
28,40.0,25289369.0,2794270.0,"Не всегда. Есть довольно большая прослойка фильмов из Индии и про индийцев без танцев. К примеру ""Пряности и Страсти"" или ""Отель Мериголд"".",из Индии,Новый Уренгой,None,Россия,2
29,47.0,200133843.0,2791741.0,"В Меня зовут Кхан сыграл просто шикарно , ранее думал что он актер танцев и песнопения из Индии",из Индии,Атырау,29,Казахстан,2
30,30.0,124646739.0,2604028.0,Без маски на поверхности? Артем смылся из Москвы?,из Москвы,None,None,Россия,2
31,33.0,138440224.0,2604031.0,"[id124646739|Василий], по книге он вышел на других выживших и пытается уехать из Москвы",из Москвы,Омск,None,Россия,2
32,43.0,126188929.0,2604045.0,"[id124646739|Vasily], в конце книги Метро 2035 Аня и Артем уезжают из Москвы. А новая часть игрв, судя по всему, сюжетное продолжение книги.",из Москвы,None,None,None,2
33,81.0,282164463.0,2604091.0,"[id79656920|Марк], в 2035 за основу взята ""хорошая концовка"" из Last Light. И в конце 2035 они уехали из Москвы на тойоте (точно не помню, чаще её называли ""японка"") куда-то вглубь.",из Москвы,Гомель,None,Беларусь,2
34,91.0,1407361.0,2604104.0,"Это продолжение книги Метро 2035, если кто не в курсе. Артем с Анной слиняли из Москвы.",из Москвы,Москва,None,Россия,2
35,117.0,295510601.0,2604139.0,"[id341472882|Дмитрий], у глуховского, в метро 2035 Артем ушел из Москвы. ПРОЧТИТЕ КНИГИ. ОНИ СВЯЗАНЫ С СЮЖЕТОМ, А НЕ ОСНОВА, НА КОТОРОЙ ДЕЛАЕТСЯ ИГРА,",из Москвы,Санкт-Петербург,17,Россия,2
36,265.0,39689176.0,2604814.0,"[id124646739|Василий], я так пологая это продолжение после метро 2035, когда они из Москвы сыбались с Аней",из Москвы,Старый Оскол,21,Россия,2
37,13.0,86947842.0,2603682.0,"[id42042616|Игорь], ага, а сама студия находится на Мальте, ибо после Майдана свалили из Киева. Но лично мне пофиг. Политика, мода, современные общественные реалии на вроде толерантности не должны сказываться на играх.",из Киева,Саратов,None,Россия,2
38,81.0,83336300.0,2603877.0,"Сценарий кинофильма ""Горько-3:Дивергентная Разборка В Баре"":
Петя Васютин(Дмитрий Нагиев) собирается жениться на Оле,но её отец-начальник местного отдела ФСБ(Александр Невский) говорит,что не даст согласия на данный брак,пока Петян не докажет,что он достоин Оли.Для этого ему нужно собрать свою команду и суммарно выпить больше алкоголя,чем персонаж Невского с полицейскими,а потом,будучи в пьяном состоянии выиграть их в страйкбол.""Невский"" говорит ""Нагиеву"" свою ""коронную фразу""-""Водка внутри,бутылка снаружи,докажи,что ты её достоин"".Петя начинает собирать свою команду,вызывает своего дружбана(лысого""от души,братан"" типа из первого кинофильма),Реальных Пацанов из Перми,своих корешей местных-Викентия и прочих,и своего давнего друга Тобиаса из Чикаго(Теодор Джеймс),по кличке""дивергент"".
Персонаж Невского собирает свою команду из полицейских,ФСБшников,и зовёт своего друга Джонни Рико(Каспер Ван Дин),который после четырёх бутылок виски ""сражался с арахнидами"" в местном вытрезвителе.
В новогодний корпоратив в баре,где намечено соревнование,собирается куча народу,в основном менты,часть принимает сторону персонажа Сани Невского,часть персонажа Нагиева.Все запасаются десятками ящиков бухла и кучей стволов для страйкбола и пейнтбольных гранат.
Начинается жёсткий бухич,лысый тип вырубается после двадцатой рюмки,команда во главе с персонажами Невского и Цапника ведёт по количеству выпитого бухла,васютинцы падают пьяные один за другим.В разгар вечеринки на стол запрыгивает Светлаков и с криком ""Тагиииилллл"" осушает четыре бутылки пива подряд.У Васютинцев половина команды(около восьмидесяти человек) уже лежат бухими,но Петян не сдаётся,и ради Оли осушает ещё восемь рюмок.
Затем начинается страйкбол-перестрелка,где  васютинцев начинают пускать в расход,но дело спасает Тобиас,он выступает на встречу  персонажу Невского:
-Ты кто такой?-спрашивает персонаж Сани Невского
-Я Дивергент-отвечает Тобиас и тут же вырубается от выстрела персонажа Каспера Ван Дина.Правда он потом сам вырубается от выпущенной пробки с бутылки от шампанского от персонажей Михаила Ефремова и Алексея Серебрякова,прибывших для поддержки васютинцев в соревнованиях по литрболу.
В итоге все 400 с хуем человек в баре вырубаются кто от бухла,кто от страйкбола,и остаются ""Нагиев"" и ""Невский"".""Нагиев"" начинает отстреливаться с двух пистолетов,а ""Саня"" решетит в того с двух автоматов,после длинной перестрелки и беготни меж столов и стоек верх одерживает персонаж Сани,с громадным трудом.Васютин падает без сознания,персонаж Сани Невского получает по башке от персонажей Валентины Мазуниной и Дмитрия Голубочкина пакетом с бананами и вырубается.
-Чё,совсем берега попутали,-говорит""Мазунина""
-Вообще,конченные мракобесы,блять-говорит ""Голубочкин""
-Вы,чё,тупые,блять-говорит,вошедший в тот момент персонаж Джорджа Карлина.
-Абсолютли-говорит,пытающийся встать ""Саня Невский"" и тут же вырубается на месте от бухла.
На утро все трезвеют,""Невский"" подходит к персонажу Нагиева и говорит:
-Я вижу,что ты её достоин,абсолютли.
А начальник полиции(Ян Цапник) за заслуги Петяна принимает его обратно в полицию.В финале свадьба Пети и Оли,где все поют песню ""Самый Лучший День"",и в самом финале перед титрами персонаж Алексардра Невского говорит,улыбаясь:
-Абсолютли,Уот Так Уот😅😅😅😅😅😅😅😅😎😎😎😎😎😎😎😎.",из Перми,None,None,Россия,2
39,90.0,85375814.0,2601023.0,"[id308704931|Дмитрий], ну я думал у Тани фамилия Дегуршаф, как бы намек на немчуру. Ну а вообще, если по истории Серебрякова сбежала из России и вступила в армию Империи",из России,Казань,None,Россия,2
40,68.0,6964268.0,2600522.0,"Мы пошлем вперед, наш крестовый ход
Если вновь придет из Польши группа Behemoth
Будем их кусать, бить и обижать
Чтобы не ходили больше по Руси гулять!",из Польши,Саратов,None,Россия,2
41,84.0,20382127.0,2598270.0,"А разве не понятно зачем это делается? Формируется новый пропогандистский аппарат задачей которого будет восхвалять достижения с целью отвлечь от реальных проблем в стране, сам то я из Беларуси, у нас так уже лет 20 работают",из Беларуси,Гродно,None,Беларусь,2
42,742.0,10724953.0,2599191.0,"[id67318344|Антон], дешевые товары из Китая реально начали заполнять мировой рынок после вступления Китая в ВТО, то есть уже в нулевые.",из Китая,None,23,None,2
43,125.0,1058877.0,2595611.0,"Чудо-женщина. Поехали. Фильмы про супергероев женщин не выходили уже 11 лет. Последней была Электра с Дженифер Гарнер. Теперь время пришло. DC наконец добрались и до чудо-женщины.В общем и целом фильм получился легким, в нем много юмора про амазонку-воительницу в цивилизованном обществе. Галь Гадот прекрасно справилась со своей ролью, вот уж на кого действительно приятно посмотреть. Отлично справился и Крис Пайн, которого я в свою очередь зауважал за роль в фильме ""hell or high water"". Первая мировая война показана достоверно, а костюмы и декорации нельзя не отметить. Я не читал оригинальные комиксы и мне показалась тема с богами немного лишней. Достаточно было злодеев из Германии в качестве цели. А тут еще и боги вылезли, причем кастинг на роль Ареса очень и очень странный. Я обожаю Девида Тьюлиса, сейчас он прекрасно играет в 3 сезоне Фарго. Но его типаж абсолютно не подходит на роль бога войны. С этими то усами а-ля Игроь Николаев !!! Графика в фильме тоже на уровне, а количество взрывов заставляло подумать, что снимал этот фильм Майкл Бэй. Очень понравился заглавный саундтрек к фильму. Рекомендую к просмотру !

PS: Да, она сражалась на каблуках.",из Германии,Москва,None,Россия,2
44,51.0,231139134.0,2595678.0,"[id131663956|Василий], а в Ведьмаке английская озвучка тоже адаптированнная. Не стоит забывать, что разрабы, как и автор оригинальных произведений из Польши.",из Польши,None,None,Россия,2
45,136.0,110299262.0,2595044.0,Заебется из Франции мотаться наверно,из Франции,None,None,None,2
46,47.0,374671328.0,2594681.0,"Кажется весь криминальный мир понял, что натравить на Уика всех киллеров планеты, тоже так себе план, и тогда решили нанять придурков из Швеции, в надежде хотя бы посадить Джона на 647363736 пожизненных (ведь как минимум столько он начудил за всю свою карьеру).",из Швеции,None,16,None,2
47,60.0,93383940.0,2594703.0,Два хера из Швеции 😆😆,из Швеции,None,None,Россия,2
48,65.0,237631751.0,2594709.0,"[id302592810|Nikolay], они хуи, не потому, что они из Швеции, а потому что они ""хуи"") не путайте мягкое с теплым-то",из Швеции,None,None,Таджикистан,2
49,82.0,164707146.0,2594805.0,(Какие-то) хуи из Швеции,из Швеции,Володарск,20,Россия,2
50,83.0,393923588.0,2594819.0,Из Швеции ? Это случаем фильм не про Алана Кёртца из Dice ?,Из Швеции,None,None,None,2
51,102.0,18474123.0,2594705.0,"[id309123070|Negative], он и так из Башкирии.",из Башкирии,None,None,None,2
52,60.0,69589672.0,2588984.0,"Почему самые недоразвитые комментарии (среди групп, посвященных фильмам) на бэде? 
Быдло из России не исчезло, большинство просто сменило стиль одежды. А по трейлеру, кроме отличной операторской работы, освещению и так или иначе нормальной актерской игры( по трейлеру правда тяжело говорить) я не увидел. Сюжет может и банален, но тут уже главное как его реализовать.
А вы поливаете фильм дерьмом, лишь потому что он руске. А, ну да, названиежидлинное, как мне билет в кино покупать?! В мире же трафик на слова не бесплатный(((",из России,Шахты,None,Россия,2
53,31.0,145066703.0,2683794.0,"[id10937132|Евгений], ты фанатам из России дашь несколько сотен миллионов?",из России,Ставрополь,24,Россия,2
54,73.0,159566433.0,2677240.0,"Мне кажется самые талантливые группы из Франции daft punk, m83, kavinsky",из Франции,Владивосток,24,Россия,2
55,60.0,41192941.0,2676860.0,КОСТЛЯВЫЙ ПАРЕНЕК ИЗ АВСТРИИ...какой он нахрен костлявый?,ИЗ АВСТРИИ,Харьков,26,Украина,2
56,48.0,151828568.0,2673792.0,Бэд из Башкирии сам - ему может зайдёт =) А Уфа вообще один из самых красивых городов.,из Башкирии,Екатеринбург,None,Россия,2
57,58.0,75079424.0,2673803.0,"[id60681085|Никита], идея. Парень Алтай с Алтая.
Питер из Питера)",из Питера,Йошкар-Ола,None,Россия,2
58,127.0,424583084.0,2674239.0,Я из Уфы,из Уфы,Уфа,116,None,2
59,164.0,9527231.0,2674395.0,Как сам парень из Уфы ?,из Уфы,Kløfta,None,Норвегия,2
60,91.0,74290745.0,2651890.0,"[id13785471|Андрей], ты понимаешь, что камера - это не мобильный телефон? И схватка может длиться несколько секунд. Учитывая, что Большой босс - первый крупный фильм с Брюсом, который стал главным героем фильма случайно и почти с середины фильма... я не слышал этой истории. Но на съемках Выход дракона - таких случаев полно. И оних рассказываюет много людей, которые просто работали на этом фильме. Не актеры даже. Зачем им это? Какая выгода? Вы в своей жизни хоть раз дрались? Где хроника? Почему никто не догадался включить камеру? Насчет триад - история мутная. Я знаю, что он дрался с предствителями китайских школ за право преподавать кунфу некитайцам. Но он из Китая убёг именно потому что с триадой повздорил. Дело пахло керосином. Урегулировал он с ними вопрос или нет - не знаю, но скорее всего - да, ведь он приезжал в Китая потом много раз и деньги на фильм выделялись не из госказны.",из Китая,Тверь,35,Россия,2
61,246.0,2458765.0,2651157.0,"[id45971724|Денис], нет. Вот я посмотрел три десятка аниме, как полнометражных, так и сериалов. Что-то понравилось, что-то нет. Я с удовольствием посмотрю хорошее аниме и сейчас. Я анимешник? 
Если человек выпивает 100 грамм коньяка за ужином и по пятницам пьёт пиво в пабе — он пьющий человек. И слесарь Василий, накатывающий с утра стакан водки и шлифующий пивом — тоже пьющий человек. Разницу улавливаешь?

Парни, поехавшие из Москвы в Астрахань на рыбалку — рыбаки. Мужики ловящие рыбу на утренней зорьке в речке под Мухосранском — тоже рыбаки. 

Дальше проводить аналогии надо?

Ты описал не анимешника, а лузера и задрота. Таких людей хватает в любой социальной группе. Иначе откуда все эти стереотипы про айтишников — толстых, бородатых и в растянутых свитерах)",из Москвы,Москва,30,Россия,2
62,111.0,13167282.0,2650574.0,"[id5901796|Герман], я думаю,  что вы неправы,  хоть и из Москвы",из Москвы,Москва,None,Россия,2
63,198.0,1813145.0,2642870.0,Вы из Москвы? А мы из Великих Сорочинцов! *И хуякс Пушкина по еблу*,из Москвы,Одесса,32,Украина,2
64,374.0,45971724.0,2644383.0,"[id137231891|Анастасия], ты слепым фанатикам что то объяснить пытаешься. Не надо. Они видят что из России и им этого достаточно, чтобы отключить голову. У них и Стетхем актер оказывается, и в Голивуде одних и тех же не пихают на все роли, и в России только парашу и ничего более не снимают. Силы не тратьте",из России,Таганрог,None,Россия,2
65,401.0,84179954.0,2580004.0,"[id164483405|Дмитрий], я из Казахстана, в ЛС могу ответить😊😊😊😊",из Казахстана,Костанай,None,Казахстан,2
66,542.0,352355396.0,2581847.0,"Как по мне нужен совет рабочих и крестьян при парламенте - обычные мужики с заводов и женщины с крестьянских хозяйств. А таких как Свинцов и блогеров выслать из России. Хотя чего это я - не то чтобы совет, во всей госдуме должны быть простые люди, рабочие, трудовые, а не артисты, бизнесмены и блогеры.",из России,Семей,28,Казахстан,2
67,479.0,212368493.0,2587378.0,"[id1873208|Алеся], странно)  из Германии эмигрировала в Россию. Зачем?))",из Германии,None,None,Россия,2
68,78.0,5173706.0,2576636.0,Евгений уехал из России? Кто знает?,из России,Стерлитамак,None,Россия,2
69,461.0,146799796.0,2570110.0,"[id235323927|Артём], почему лицемерием? Я например был участником нескольких экспедиций и видел как сотни ребят едут в леса, болота искать останки наших бойцов. Причём в любую погоду. И на СВОИ деньги. Это лицемерие ? 
Или провести грандиозный парад в память о том,что МЫ - потомки,помним день в который завершилась эта ужасная война. Что подвиг этих людей бессмертен. 
Тогда о каком лицемерии ты говоришь?
Показ на телевизоре военных фильмов? Удачных и не очень. Или ношение георгиевской ленты один день в году? Или тебя беспокоит только вопрос как несправедливо не говорят о союзниках? Нет. Говорят и в последнее время очень много. Буквально недавно смотрел про лётчиков из америки ,которые летали на территории СССР. Много о логистике припасов, арсенала , техники. 
Ты не прав . Но в отношении приоритета тем более. Нужно понимать,что да. Союзники молодцы и всё таки фронт открыли, погибали за идею мира. Спасибо,помогли.
Но это нельзя даже рядом поставить. 
Америка не знает Сталинграда,не знает битвы за Москву. И не знают их люди,как деревни ровняют до уровня фундамента. Как складывают мирных людей в одну яму. 

Поэтому ещё раз говорю. Для начала подумай о тех людях,которые защищали нашу страну. А уже потом о тех кто спокойно сидел на западе пока Гитлер строил армию,какой ещё свет не знал. И именно мы как нация помним и французов и американцев . Это у них верх лицемерия говорить,что победа была взята американским солдатом.",из америки,Кривой Лиман,None,Россия,2
70,446.0,180568656.0,2568112.0,С др Евген)привет из беларуси:),из беларуси,Минск,21,Беларусь,2
71,107.0,13185529.0,2563916.0,"[id3664185|Евгений], как идея снять обзоров на кино из Казахстана ,если интересно могу скинуть несколько трэшовых.а так большое спасибо Евгений ты крутой.",из Казахстана,Костанай,None,Казахстан,2
72,457.0,55870346.0,2562882.0,"Ситуацию с условным приговором видеоблогеру из Екатеринбурга Руслану Соколовскому Балковская затронула в последнюю очередь. 
 
""Я, конечно, извиняюсь, но Соколовский — идиот. А идиотов нужно лечить или штрафовать. Судить таких людей жестоко и не прагматично. И точно не способствует доверию молодёжи."" 
Александра Балковская, видеоблогер
___________________
Ну да, а судить за отрицание бога норм. Это не идиотский закон
-------------
Балковская затронула тему антикоррупционных акций, вызванных расследованием «тайной империи» премьер-министра Дмитрия Медведева. По словам видеоблогера, она не может назвать себя сторонницей таких митингов. 
 
""Насчёт использования видеоблогеров для борьбы с уличными демонстрациями. Как-то так «Коммерсантъ» написал. 
 
Я не сторонница крайностей. Как входа в соцсети по паспорту с 16 лет, так и митингов по поводу того, что кто-то носит жёлтые кроссовки"". 
Александра Балковская, видеоблогер
_____________________________
митинги были потому что один человек наворовал 70 лярдов. Не нужно передергивать.",из Екатеринбурга,Самара,28,Россия,2
73,58.0,55793232.0,2562176.0,"[id86686810|Толя], конечно,куда мне до Мистера Вселенная,обладателя Оскара из Словакии и прочего 😂😂😂",из Словакии,Севастополь,27,Россия,2
74,66.0,18128271.0,2560766.0,думаю твои подписчики из Украины смогут пользоваться вк если захотят)),из Украины,Горловка,None,Украина,2
75,98.0,20356509.0,2560833.0,"[id12952887|Кристина], я в Киев из Польши еду, думаю, из Одессы тоже можно ;)",из Польши,Kraków,None,Польша,1
76,132.0,145066703.0,2560938.0,"[id32262406|Дмитрий], Специалист в сфере телекоммуникаций Владимир Ляшенко отмечает, для того, чтобы выполнить указ, украинские операторы будут вынуждены покупать специальное оборудование едва ли не у российских производителей. Как вариант – везти из Китая. 
 
«Западные страны делают оборудование, которое не отслеживает трафик. А тоталитарные страны как раз следят за интернетом. Поэтому, если оборудование мы еще сможем купить на Западе, то софт мы сможем купить только в тоталитарных странах, либо заказать его специально. А заказать софт – это не один десяток дней, если не одна сотня. Софт, конечно, нужно будет «подгонять» под оборудование, потому нет смысла покупать оборудование в другом месте. В случае с Китаем есть проблемы перевода инструкций и прочего. Поэтому будет выполнено очень просто: поедут в Россию и купят там оборудование. Что это будет за софт, какие жуки будут в нем стоять, никто не знает. Наверняка у России покупать запретят, тогда они напишут, что это ""made in Belarus"" и оно будет продано», - считает он.",из Китая,Ставрополь,24,Россия,2
77,176.0,307470130.0,2561197.0,А как подписчики из Украины это увидят?,из Украины,Нижний Тагил,24,Россия,2
78,182.0,216445919.0,2561325.0,"[id143709352|Сергей], пропиши впн из россии",из россии,Одесса,21,Украина,2
79,237.0,403110843.0,2700746.0,"Даже фильм шварца-фигня,реализма-0,в фильме самолёт вылетел из Минска,а на самом деле из МСК,номера рейсов неверные,и это на 20-ой мин фильма",из Минска,None,30,Вьетнам,2
80,164.0,420020531.0,2699901.0,"[id22941506|Евгений], я бы пошел...
Но ехать из Киева в Харьков, посреди рабочей недели... это перебор",из Киева,Amsterdam,37,Нидерланды,2
