,Unnamed: 0,from_id,id,text,miss,city,age,country,sex
0,0.0,19278159.0,384592.0,"Везет вам НЕКАРЕЛАМ и тем кто тут, но тащится от нашей красоты... Приезжаете к нам и радуетесь. А меня у нас уже давно ничего не радует, все обыденно, особенно после Кавказа и Скандинавии😒, а так хочется, когда в кармане тишина, получать наслаждение от родного края. Но не прет, вот хоть ты тресни. Все поют про Кивач, Кивач, ууу, как там круто. Но проезжая вдоль Кабардино-Балкарских дорог, такие водопады на каждом шагу, причем в десятки раз больше, и не считаются местной достопримечательностью. Тоже самое и в Норвегии. Зато Москвичи и с Питера народ прямо прет сюда с наслаждением, вот бы мне так) Скатались с женой на Чертов стул. Она никогда не была в горах, стояла и ахала, спрашивая, правда ведь круто?! А я тихо кивал, а самому так по барабану, вспоминая закаты с Эльбруса.",с Питера,Петрозаводск,None,Россия,2
1,1.0,38121302.0,384574.0,"Где тот пацан с Питера, для которого куча мест ""значительно круче Ольхона на Байкале"" ? так тебя на хватает, бро",с Питера,Иркутск,None,Россия,2
0,0.0,171014044.0,318016.0,"Ехала с Москвы на машине от БЛА БЛА кар...два года назад 1000 р стоило😊 всю ночь ехали утром были в Минске...по пути никто не останавливал ни ГАИ ни какого поста пограничного не видела,..может дремала😊 а вот обратно ехала тоже на машине на дороге остановили и паспорта российские проверили😊",с Москвы,None,None,None,1
0,0.0,356811092.0,326506.0,"Хочу ехать столом по миру, начать с Норвегии, Исландии, Ирландии, сам с Иркутска, у кого есть опыт стопа, напишите пожалуйста, у меня куча вопросов без ответов, кто готов помочь информацией?) Буду признателен)",с Норвегии,None,None,None,2
0,0.0,385646734.0,371567.0,"Через 10 дней снова еду в Грузию) с Уфы, кто хочет, по дороге заберём с собой)",с Уфы,None,None,None,1
1,1.0,107199203.0,371229.0,"В Крым с Украины украинцу реально попасть через границу Армянск или Чонгар предьявивши паспорт гражданина Украины, заполнив миграционку. В общем ничего нового..
Из нюансов не стоит говорить что везешь более 20тыс.рус.руб. налом, могут отобрать, а кто то говорит не более 5тыс.руб. С грн и дол такой чепухи нет. Езжай не бойся, только позже, сейчас там холодно.",с Украины,None,None,None,2
0,0.0,55338922.0,410184.0,"[id218480034|Олгерт], визы не проверяют, даже если самолетом из Исландии лететь. Проверят только в том случае, если вы напрямую из РФ летите. Летали и плавали этим летом, с Исландии на Фарерские острова и в Данию. Шенгена было достаточно.",с Исландии,Stockholm,None,Швеция,1
0,0.0,290820367.0,357344.0,"[id155026408|Эхо], Крайность не может показать обьективность. А в среднем, все знают что Маша даёт всем, а Дуня никому не дает.

p.s если впадать в крайность, то на фото с Германии тоже можно было вставить задрыпаное село..",с Германии,None,None,Украина,2
1,1.0,342689568.0,357819.0,"Прочел все комментарии, решил тоже высказаться. Люди, вы все говорите о пользе миру, так в чем же эта польза??? Я вроде и ""шел по системе, работал"" вроде и ""бродяжничал, на 30 рублей в Абхазию мотался, на 600 в Питер, на 1500 в Грузию, Армению и Турцию "" Эти деньги ведь как для Павла 10 000 рублей. Я вообще сам с Украины, но ничего не мешает заработать на любой работе нужную сумму денег что б уехать куда глаза глядят. Как минимум денег просто на еду. При первых трипах дальних, так радовался когда мне давали деньги. И только недавно переосмвслил, чему тут радоваться?? Ведь ты сам можешь их заработать, это элементарное неуважение к себе. И все равно вот только неделю назад, я как не отказывался, все равно засунули 500 р в карман. Другое дело когда пытаются угостить едой, врядли это сделают тому кто противен. Тоесть что то приятное тому кто угощает все же было сделанно, рассказана история, убран мусор, помыта посуда, неважно, я бы не угостил того кто мне противен. Сам студент и без бабла сижу, и бесит когда просят деньги. Но если просят еду, сам могу быть голодным, но поделюсь. И все же прошу вас мудецов, пояснить мне, что есть отдача? Помощь миру? Людям?",с Украины,None,22,Украина,2
0,0.0,6343443.0,336654.0,"[id17175744|Елена], с Минска ещё можно, пересадки не люблю))",с Минска,None,None,США,2
1,1.0,118103917.0,336283.0,"ты шо,с Киева ехал туда?)",с Киева,Newcastle upon Tyne,None,Великобритания,2
0,0.0,6150369.0,341597.0,"раньше, давненько прямо были экскурсии за 300 баксов Анталия-Израиль-Анталия, но как туда сесть с Израиля, не знаю",с Израиля,Томск,None,Россия,1
1,1.0,215769037.0,341116.0,"[id3468158|Екатерина], типично. Тоже заехал с Грузии в РСО и сразу как ледяным душем обдало. Люди натуральные хамы, и пытались развести на бабло. После Грузии контраст очень жесткий, плжалел что поехал туда.",с Грузии,None,28,Россия,1
0,0.0,113158517.0,330790.0,"Если с Питера, то Финка для шенгена офкос",с Питера,Санкт-Петербург,None,Россия,1
0,0.0,192116374.0,329338.0,саит блокируется с России не просмотреть,с России,Екатеринбург,None,Россия,2
0,0.0,76645894.0,354908.0,"Хороший пост) правдивый, в Китае и средней Азии еще не была, предстаит только. Еду щас с Индонезии-Малайзия-Тайланд и тд",с Индонезии,Краснодар,27,Россия,1
1,1.0,138043081.0,355383.0,"[id89300891|Александр], Попробуйте переслать домой DHL из той страны, где так можно - где-нибудь в ЮВА может быть вполне. А Мьянма - да, хотя с Китая в Пакистан можно и напрямую по ККН, конечно :)",с Китая,Москва,None,Россия,2
2,2.0,140304956.0,354594.0,"К [id3543189|Заселяну] в гости заезжайте, если он на то время вернётся с Исландии)",с Исландии,None,None,Украина,2
3,3.0,5025312.0,354612.0,"на Кипре почти нет местных овощей, фруктов. они привозные с Греции",с Греции,Киев,32,Украина,1
0,0.0,151485665.0,415378.0,"[id279994105|Анима], на счет автостопа то по самому памирскому тракту люди не брали потому что машины полностью забиты были. Мне с другом повезло аж только с Каракуля . Нас довезли до Мургаба на пустой иномарке  . И с Мургаба нас быстро подобрал  дальнобойщик ехавший с Китая . 
А на счет одеяла, думали что может чем то поможет в плане не замерзнуть. Но послужил укрытием для рюкзаков . Ибо они не помещались в палатке . Накрыв одеялом рюкзаки, снег был не помехой))",с Китая,Борисполь,20,Украина,2
0,0.0,106363258.0,337896.0,"исландия входит в шенген, поэтому виза нужна шенгенская, на счет добраться, видел у wizz air дешевые перелеты в рейкявик с варшавы, в районе 100 евро, ну и с украины до варшавы долететь тоже можно за дешево на wizz air",с украины,None,None,None,2
0,0.0,8198899.0,375549.0,Вот я поэтому и спросила про Монако. Потому что просто съездить на пару часов погулять по улице мне не интересно. Интересно там и потусить и побыть. Насколько я поняла из Монако во Францию или Италию автобус/электричка последний 18ч? Мне так сайт показывает. А с Италии ближе до Монако будет?,с Италии,Wien,25,Австрия,1
0,0.0,23010811.0,412368.0,"[id21292403|Оля], а с Грузии в Абхазию попасть, и потом обратно тем же путем НЕ выехать. Правонарушение ? В Крым например, если через Украину въезжаешь, то и обратно тем же путем нужно. Тот же принцип?",с Грузии,Санкт-Петербург,34,Россия,1
0,0.0,286603317.0,370244.0,"Привет! Сколько всего обойдётся такой поход (дорога, еда, че там ещё!?😂) все все все !? Я с Питера
И что с палатками и вещами? Где их брать и какие?
В Директ плз",с Питера,Санкт-Петербург,None,Россия,2
1,1.0,7085878.0,368854.0,"Пробовала заехать с Крыма по загранке, развернули, еще и припугнули,т.к. ""Незаконно нахожусь на окупировонной территории, если не уберусь через минуту, то поставят штамп в паспорте"" :)
Правда это было 1.5 года назад..
Лучше по суше так сказать заезжать",с Крыма,Санкт-Петербург,None,Россия,1
2,2.0,305940704.0,368871.0,"Для мужчин граждан Российской федерации до 50 лет требуется приглашение с Украинской стороны, для женщин кажется нет,но точно не уверен, это граница Россия-Украина а знакомая ехала в Крым через Украину в Харькове без проблем все а вот в Крым с Украины заехать не смогла, вернулась назад и с Москвы самолётом",с Украины,None,None,None,2
3,3.0,26151728.0,368987.0,"А что, для проезда с Украины в Россию также нужно приглашение, как и для проезда из России на Украину?",с Украины,Тверь,None,Россия,1
0,0.0,4398921.0,395600.0,"Был в Акармаре в 2014, а в этом году с другой стороны с Грузии, посмотрел издалека, как же она близка и одновременно далека)))",с Грузии,None,None,None,2
0,0.0,13247218.0,344649.0,"Ребят, а с России в Грузию как? Заранее визу надо? Цена вопроса?",с России,Кемерово,30,Россия,2
1,1.0,4637134.0,344617.0,"[id5645729|Александр], если именно с крыма заезжаешь, то не пускают",с крыма,None,None,Украина,1
2,2.0,193485190.0,344622.0,"[id4637134|Анютеррррррр], смотря как в крым попал. если чкркз паром то нет, если через кпп с украины то пустят",с украины,Киев,31,Украина,2
3,3.0,4637134.0,344624.0,"[id193485190|Сергей], ну речь же идет о том, чтобы с россии в украину попасть) так что врядли через кпп)",с россии,None,None,Украина,1
4,4.0,5645729.0,344628.0,"с крыма на украину только местные ездят, мне кажется",с крыма,Красногорск,None,Россия,2
5,5.0,309284848.0,344634.0,"Ещё чуть чуть и уже с России не выпустят!  А на Москву если ехать с Украины проблем нет??  А вообщето у нас тут хорошо, в Украине, дают клаптик земли и два раба!!!  Приезжай будешь картошку садить!  А если серьёзно кому какое дело до тебя!? Хочешь ехать приезжай!",с России,Черкассы,None,Украина,2
0,0.0,107199203.0,411497.0,"Неделю назад как вернулся с Норвегии, был в Осло.
По продуктам супермаркеты rema1000 (в пт под закрытие те по их меркам просрочку выносят) и kiwi самые дешевые, 2 банана в рема припоминаю обошлись не более 15крон, чем поштучно их брать где то. Есть scanasia и типо пакистанский магаз там велик выбор всячины адекватные по норв.меркам цены, но бывает грязно внутри и воняет. Хостел Анкер самый доступный, но учтите 5€ у них постель, в спальнике если спать штраф 200крон. Есть штаб армии спасения там раз в неделю кормят, в пн,ср,пт после 15:30 можно напитки брать.
Если быть внимательным еду и на улице можно находить, да и вещи тоже (конверсы, куртяк, флиску, хороший рюкзак находил с таблетками внутри, наркош не мало).
Осло входит в тройку самых дорогих городов в мире.",с Норвегии,None,None,None,2
1,1.0,10907906.0,411218.0,""" ... дорога к городу не асфальтированная, это просто грунтовка, накатанная по вспаханному полю..."" 
Очередная утопическая идея очередного блаженного? Которому не хватило ума придумать что-то своё? Всё слизано с Германии. 
Или это очередная секта? 

Вот реальный , уже действующий проект рядом с Казанью.
Город высоких технологий Иннополис, Татарстан, Россия. 
Постоянно в городе находится около 1000 жителей (местных и приезжающих). Это самый молодой город России, который построен только на 10-15%. Находится в 40 километрах от Казани. «Открылся» город два года назад, и планируется, что тут поселится аж 155 тысяч светлых умов. Будет тут все по высшему классу — интересная архитектура, сделанная как надо инфраструктура, первый в России IT-вуз. Этакий город будущего. Уже сейчас тут есть дома, универ, технопарк, магазин, больница, детский сад, спорткомплекс, а все немногочисленные жители общаются в Telegram. Но пока это, конечно, моногород, и вся жизнь кипит вокруг университета. А вокруг — большая стройка светлого будущего. 
Попасть в него может абсолютно любой человек, город открыт. За 600 рублей сюда можно скататься с двухчасовой экскурсией. А так любой желающий может снять жилье (оно дешевле, чем в Казани) и днями напролет любоваться на перспективных айтишников и быстро растущий молодой бизнес-инкубатор. Переехать в Иннополис может представитель любой профессии. 
Из Казани до инно-города можно доехать примерно за час на бесплатной маршрутке (ходит 8 раз в день).",с Германии,Курган,None,Россия,2
0,0.0,236614181.0,347648.0,"[id169380643|Сергей], свои разработки. Другой вопрос в количестве.
Насколько я помню, им перепадали тактические ракеты с неядерными боеголовками в 80-90 годах. С Украины в 90-х такие ракеты ""исчезли"" в некотором количестве, например. Так что действительно и Северная Корея, и Иран своими межконтинентальными ракетами распологают. Другое дело, повторюсь в количестве и технологичности. У северной Кореи технологии крайне старые, старое оборудование, так как дальность полета их ракет до 1000-1500 км. У Ирана, в связи с тем что бойкая торговля с Китаем есть современное оборудование. Центрифуги ведь явно китайского производства, так как ни СССР, ни Европа, ни уж тем более США им их не продали бы.
Хотя, газовые центрифуги первых поколений они наверное могут производить. Но это не точно.",С Украины,None,23,None,2
0,0.0,19285306.0,367662.0,"во время своих путешествий встретил одного мужчину, который прошел пешком несколько тысяч км. Уже не помню откуда и куда он шел. И прям там же почти мимо проезжал круто экипированный немец на велосипеде с таким прикольным велосипедным прицепом. Он ехал с Германии, а встретил я его на трассе между Самарой и Уфой. Подробности узнал потому что подошёл и заговорил с ним, он не умел говорить по-русски. Преложил ему ночлег у себя дома, я там недалеко живу, он отказался. От фруктов тоже отказался",с Германии,None,None,None,2
0,0.0,252998466.0,331510.0,"[id1746035|Наталья], рассказываю) Ездила не по путевке. Билеты покупала сама, летела сначала в Израиль. В Иорданию переходила с Израиля по наземной границе. Жила везде по каучсерфингу, поэтому на счет гостиниц не подскажу. Чтоб посмотреть Петру действительно и недели не хватит. В основном предлагают двухдневные туры туда. Я была только один день там, обошла только главные сооружения. В принципе, мне хватило) Если хотите более подробно узнать на счет цен, виз и т.д. пишите в личку,   с удовольствием отвечу на Ваши вопросы)",с Израиля,None,None,None,1
1,1.0,19162070.0,331031.0,"Забыл уточнить) без въезда в Россию, так подумали лучше с Батуми на пароме до Одессы на этом и закончим круг. Начнём с Румынии.",с Румынии,None,None,None,2
0,0.0,107199203.0,357727.0,По морю тоже ведь есть рейс с Грузии в Сочи например?,с Грузии,None,None,None,2
1,1.0,10299857.0,357887.0,А что уже купаться можно? Мы приехали позавчера с Грузии. Довольно прохладно было на море.,с Грузии,Тольятти,None,Россия,1
0,0.0,106105098.0,400467.0,Сколько в карман нужно что бы добраться до Эльбруса? С Крыма💙,С Крыма,None,None,Украина,2
0,0.0,11149575.0,352788.0,"Коллега приехал с Японии на прошлой недели, слал кучу фотографий. 99% из них бессмысленной бытовухи.",с Японии,Ангарск,None,Россия,2
1,1.0,4774134.0,353623.0,"Вот с сайта консульства для всех инфа
http://ru.china-embassy.org/rus/lsfw/tap/thb/
 для россиян Китай поднял ценник. Вот она дружба народов) Я с Беларуси, нам как большинству паспортов 30$ и 45$ за многократную.
",с Беларуси,Минск,33,Беларусь,2
2,2.0,82683868.0,352516.0,"Гонял на первом курсе туда с рюкзаком и палаткой, с Питера, с целью свалить куда подальше, приехал и просто гулял куда глаза глядят, ночевал на горах и у рек. 
Особой подготовки не понадобилось, ходил по 15-35км в день, машины не стопил.) По деньгам все очень бюджетно было, макарон мешок купил за 100р и этого хватило на неделю😄 

А если говорить про поездку на машине, то тоже с Питера катался туда, но это совершенно другое, тут вообще все очень просто, Республика небольшая, и с машиной думаю даже париться ни о чем не надо)) 

А по ценнику, с Питера на машине 40к мне хватит, тут в основном на бензин все уйдет, а пешком там погулять, хех у меня вышло рублей 600 там ( на пару кафешек ушло в самом начале Республики ) , а доехать с Питера тысяч 16 туда-обратно, можно подгадать и в меньше уложиться, про автостоп вообще молчу)",с Питера,None,21,Россия,2
3,3.0,255612179.0,352233.0,"Неделю назад приехал с Беларуси, во многом согласен. Цены на продукты смутили ? Они хоть и дорогие зато качественные ,как по мне наша продукция уступает во многом !!! А цена пидар** я как была так и осталась",с Беларуси,Никополь,None,Украина,2
4,4.0,29164257.0,352147.0,"Кати с Питера в Таллина, там круиз в Стогкольм с возвратом в Таллин, оттуда Рига и Вильнюс! Не пожалеешь)",с Питера,None,23,None,2
0,0.0,82683868.0,347378.0,"Ваз 2109 😃 цена 35к+ 20 подготовка (лично у меня вышло) автомобиль не убиваемый и довольно проходимый ( в таких задницах был, куда не каждый уазик поедет)!!! Простой в использовании и в починке (в путешествиях почти не ломалась), в каждой деревне есть на него запчасти, много не есть, комфорт правда чуть хромает, но по всем остальным качествам огонь)) С Питера до Алтая и Лангепаса летом на ней ездил, а зимой до Абхазии (полностью доволен этой пулей))",С Питера,None,21,Россия,2
1,1.0,9875013.0,347253.0,"если вы едете с Москвы, а не с Владивостока, думаю лучше в Манджурке или с Благовещенска",с Москвы,None,27,Россия,2
2,2.0,28886461.0,346535.0,"Не знаю насчет автостопа но блаблакарм пользовалась много раз, ездила с германии в пооьшу 15 часов в машине и все в порядке, главное на всякий случай оставьте данные машины и водителя кому то из родных,  хотя я даже этого не делала. А так стоит смотреть на рейтинги и отзывы людей, если водитель уже неоднократно кого то возил то все должно быть в порядке :)",с германии,Bonn,None,Германия,2
